text	kana	fed_text	sources
かんげん	カンゲン'	かんげん	vocab-n1
かんげんすれば	カンゲン'/スレ'バ	かんげんすれば	vocab-n2
かんご	カ'ンゴ	かんご	vocab-n2
がんこ	ガ'ンコ	がんこ	vocab-n2
かんこう	カンコオ'	かんこう	vocab-n4,vocab-n3,vocab-n2,vocab-n1
かんこうする	カンコオ'/スル'	かんこうする	vocab-n1
かんこく	カンコク'	かんこく	vocab-n5,vocab-n2
かんごし	カ'ンゴ/シ'	かんごし	vocab-n3
かんさ	カ'ンサ	かんさ	vocab-n3,vocab-n2
かんさつする	カンサ_ツ'/スル'	かんさつする	vocab-n3
かんし	カンシ'	かんし	vocab-n2
かんじ	カ'ンジ	かんじ	vocab-n5,vocab-n4,vocab-n1
かんしき	カン_シキ'	かんしき	vocab-n1
かんじゃ	カンジャ'	かんじゃ	vocab-n2
かんしゃする	カ'ンシャ/スル'	かんしゃする	vocab-n4,vocab-n3,vocab-n2
かんしゅう	カンシュウ'	かんしゅう	vocab-n3,vocab-n2
かんしょう	カンショオ'	かんしょう	vocab-n1
かんじょう	カンジョオ'	かんじょう	vocab-n3,vocab-n2,vocab-n1
がんじょう	ガンジョオ'	がんじょう	vocab-n2
かんしょうする	カンショオ'/スル'	かんしょうする	vocab-n2
かんじょうてき	カンジョウ'テキ	かんじょうてき	vocab-n3
かんじる	カンジル'	かんじる	vocab-n4,vocab-n2
かんすう	カンス'ウ	かんすう	vocab-n1
かんする	カンス'ル	かんする	vocab-n2
かんせい	カンセイ'	かんせい	vocab-n3,vocab-n2,vocab-n1
かんぜい	カンゼイ'	かんぜい	vocab-n2
かんせいする	カンセイ'/スル'	かんせいする	vocab-n3
かんせつ	カンセツ'	かんせつ	vocab-n4,vocab-n1
かんせつてき	カンセ_ツテ'/キ'	かんせつてき	vocab-n3,vocab-n2
かんせん	カンセン'	かんせん	vocab-n3,vocab-n2
かんぜん	カンゼン'	かんぜん	vocab-n2
かんせんする	カンセン'/スル'	かんせんする	vocab-n3
かんぜんむけつ	カンゼン'/ムケツ'	かんぜんむけつ	vocab-n1
かんそ	カ'ンソ	かんそ	vocab-n1
かんそう	カ'ンソオ	かんそう	vocab-n2
かんぞう	カンゾオ'	かんぞう	vocab-n2
かんそうする	カンソオ'/スル'	かんそうする	vocab-n3,vocab-n2
かんそく	カンソク'	かんそく	vocab-n1
かんだい	カンダイ'	かんだい	vocab-n3,vocab-n2
かんたん	カンタン'	かんたん	vocab-n5,vocab-n4,vocab-n3
かんち	カ'ンチ	かんち	vocab-n1
かんてい	カンテイ'	かんてい	vocab-n1
かんてん	カンテン'	かんてん	vocab-n3,vocab-n2
かんどう	カンドオ'	かんどう	vocab-n2
かんどうする	カンドオ'/スル'	かんどうする	vocab-n4,vocab-n3
かんとく	カントク'	かんとく	vocab-n2
かんねんてき	カンネン'/テ'キ	かんねんてき	vocab-n1
かんぱ	カ'ンパ	かんぱ	vocab-n1
かんばしい	カンバシ'イ	かんばしい	vocab-n1
かんばつ	カンバツ'	かんばつ	vocab-n2
かんはつをいれず	カン'ハツオ/イレ'ズ	かんはつをいれず	vocab-n1
がんばる	ガンバ'ル	がんばる	vocab-n4
かんばん	カンバン'	かんばん	vocab-n3
かんびょうする	カンビョオ'/スル'	かんびょうする	vocab-n1
かんぶ	カ'ンブ	かんぶ	vocab-n2
がんぼう	ガンボオ'	がんぼう	vocab-n2
がんぽん	ガンポン'	がんぽん	vocab-n2
かんめい	カンメイ'	かんめい	vocab-n2
かんよう	カンヨオ'	かんよう	vocab-n2
かんよする	カンヨ'/スル'	かんよする	vocab-n2
がんらい	ガ'ンライ	がんらい	vocab-n2
かんり	カ'ンリ	かんり	vocab-n3,vocab-n2
かんりする	カ'ンリ/スル'	かんりする	vocab-n3,vocab-n2
かんりゅう	カンリュウ'	かんりゅう	vocab-n1
かんりょう	カンリョオ'	かんりょう	vocab-n1
かんりょうする	カンリョオ'/スル'	かんりょうする	vocab-n3,vocab-n2
かんれい	カンレイ'	かんれい	vocab-n3,vocab-n2
かんれんする	カンレン'/スル'	かんれんする	vocab-n3
かんわ	カンワ'	かんわ	vocab-n1
き	キ'	き	vocab-n5
きあつ	キアツ'	きあつ	vocab-n3
きい	キ'イ	きい	vocab-n1
きいろい	キイロイ'	きいろい	vocab-n5
きえ	キエ'	きえ	vocab-n1
きえる	キエル'	きえる	vocab-n5
ぎえん	ギエン'	ぎえん	vocab-n1
ぎえんきん	ギエン'キン	ぎえんきん	vocab-n2
きおくする	キオ_ク'/スル'	きおくする	vocab-n3
きおくりょく	キオクリョク'	きおくりょく	vocab-n3
きおん	キオン'	きおん	vocab-n3
きかい	_キカイ'	きかい	vocab-n4,vocab-n3,vocab-n1
ぎかい	ギ'カイ	ぎかい	vocab-n3
きかく	_キカク'	きかく	vocab-n3,vocab-n2
きがつく	キガツ'ク	きがつく	vocab-n4
きがる	キガル'	きがる	vocab-n3
きかん	_キカ'ン	きかん	vocab-n3,vocab-n1
ききいっぱつ	_キキイッパツ'	ききいっぱつ	vocab-n1
ききぐるしい	_キキグルシ'イ	ききぐるしい	vocab-n1
ききとして	キ'_キト/_シテ'	ききとして	vocab-n1
ききとる	_キキト'ル	ききとる	vocab-n3
ききのがす	_キキノガ'ス	ききのがす	vocab-n3
ききゃくする	_キキャ_ク'/スル'	ききゃくする	vocab-n2
ぎきょ	ギ'キヨ	ぎきょ	vocab-n1
きぎょう	キ'ギョオ	きぎょう	vocab-n3,vocab-n2,vocab-n1
ぎきょく	ギ'キョク	ぎきょく	vocab-n1
ききん	_キキ'ン	ききん	vocab-n2
きく	_キク'	きく	vocab-n5
ぎくしゃく	ギ'_クシャク	ぎくしゃく	vocab-n3
きけつ	_キケツ'	きけつ	vocab-n1
ぎけつ	ギ'ケツ	ぎけつ	vocab-n1
きけん	_キケン'	きけん	vocab-n3
きげん	キ'ゲン	きげん	vocab-n2
きけんせい	_キケン'/セ'イ	きけんせい	vocab-n3
きこう	_キコオ'	きこう	vocab-n2,vocab-n1
きこえる	_キコエル'	きこえる	vocab-n4
きこくする	_キコ_ク'/スル'	きこくする	vocab-n3
ぎこちない	ギコチナイ'	ぎこちない	vocab-n1
きさいする	_キサイ'/スル'	きさいする	vocab-n3
きさく	_キサク'	きさく	vocab-n1
きざむ	キザム'	きざむ	vocab-n3
きし	キ'シ	きし	vocab-n3
きじ	キ'ジ	きじ	vocab-n3,vocab-n2
きしかいせい	_キシカイセイ'	きしかいせい	vocab-n1
ぎしき	ギ'_シキ	ぎしき	vocab-n3
きじく	キジク'	きじく	vocab-n1
きしむ	_キシ'ム	きしむ	vocab-n3
きしゃ	キ'シャ	きしゃ	vocab-n3
ぎじゅつ	ギ'ジュツ	ぎじゅつ	vocab-n4,vocab-n3,vocab-n2
きじゅつする	キジュ_ツ'/スル'	きじゅつする	vocab-n2
きじゅん	キジュン'	きじゅん	vocab-n3,vocab-n2
きしょう	_キショオ'	きしょう	vocab-n2,vocab-n1
ぎじろく	ギ'/ジロ'ク	ぎじろく	vocab-n3
ぎしんあんき	ギシンアンキ'	ぎしんあんき	vocab-n1
きず	キ'ズ	きず	vocab-n4,vocab-n3
きせい	_キセイ'	きせい	vocab-n3,vocab-n2
ぎせい	ギセイ'	ぎせい	vocab-n2
きせいする	_キセイ'/スル'	きせいする	vocab-n2
きせつ	キ'セツ	きせつ	vocab-n3
きぜん	キゼン'	きぜん	vocab-n2
きぜんと	キゼント'	きぜんと	vocab-n3
きぜんとして	キゼント'/_シテ'	きぜんとして	vocab-n1
きそ	_キソ'	きそ	vocab-n2,vocab-n1
きそう	_キソ'ウ	きそう	vocab-n3
ぎぞう	ギゾオ'	ぎぞう	vocab-n1
きそうする	キ'/ソオ'/スル'	きそうする	vocab-n1
きそく	_キソク'	きそく	vocab-n3,vocab-n2
きぞくする	キゾ_ク'/スル'	きぞくする	vocab-n2
きそん	_キソン'	きそん	vocab-n1
きた	キ'タ	きた	vocab-n5
きたい	_キタイ'	きたい	vocab-n3
きたいする	_キタイ'/スル'	きたいする	vocab-n3
きたえる	_キタエ'ル	きたえる	vocab-n3,vocab-n2
きたく	_キタク'	きたく	vocab-n3
きたない	_キタナ'イ	きたない	vocab-n5,vocab-n4
きち	キ'チ	きち	vocab-n1
きちょう	_キチョオ'	きちょう	vocab-n3,vocab-n2
きちんと	_キチ'ント	きちんと	vocab-n4,vocab-n3
きっかり	キッカ'リ	きっかり	vocab-n2
きっきん	キッキン'	きっきん	vocab-n1
きづく	キズ'ク	きづく	vocab-n3,vocab-n2
きっこうする	キッコオ'/スル'	きっこうする	vocab-n1
きっさてん	キッサテン'	きっさてん	vocab-n5
ぎっしり	ギッシ'リ	ぎっしり	vocab-n3
きっちょう	キ'ッ/チョウ'	きっちょう	vocab-n1
きっちり	キッチ'リ	きっちり	vocab-n2,confusables-word
きっちり期限を守る。	キッチ'リ/キ'ゲンオ/マモ'ル	きっちり期限を守る。	confusables-eg
きって	キ'ッテ	きって	vocab-n5,vocab-n4
きっと	キット'	きっと	vocab-n5,confusables-word
きっと成功するよ。	キット'/セエコオ'/スルヨ'	きっと成功するよ。	confusables-eg
きっぷ	キップ'	きっぷ	vocab-n5
きっぽう	キッポオ'	きっぽう	vocab-n1
きつりつする	_キツリ_ツ'/スル'	きつりつする	vocab-n1
きてい	_キテイ'	きてい	vocab-n1
きていする	_キテイ'/スル'	きていする	vocab-n3,vocab-n2
きてん	_キテン'	きてん	vocab-n1
きてんする	_キテン'/スル'	きてんする	vocab-n1
きどあいらく	キドアイラク'	きどあいらく	vocab-n2
きどう	キドオ'	きどう	vocab-n1
きにいる	キニイ'ル	きにいる	vocab-n3
きにする	キ'ニ/スル'	きにする	vocab-n4
きねん	キ'ネン	きねん	vocab-n3,vocab-n2
きねんび	キ'ネン/ビ'	きねんび	vocab-n3
きのう	キノオ'	きのう	vocab-n5,vocab-n3,vocab-n2,vocab-n1
ぎのう	ギ'ノオ	ぎのう	vocab-n2
きはく	キ'/カ'ナ、ハ'、ク'	きkana:ハ'ク	vocab-n3
きばつ	キバツ'	きばつ	vocab-n3
きはん	_キハン'	きはん	vocab-n1
きばん	キバン'	きばん	vocab-n2,vocab-n1
きびきび	キ'ビキビ	きびきび	vocab-n3,vocab-n2
きびしい	キビシ'イ	きびしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
きひん	_キヒン'	きひん	vocab-n1
きびん	キビン'	きびん	vocab-n1
きふ	_キフ'	きふ	vocab-n2
きふう	_キフウ'	きふう	vocab-n1
きぶん	キ'ブン	きぶん	vocab-n4,vocab-n3,vocab-n2
きぼ	キ'ボ	きぼ	vocab-n3,vocab-n2
きぼう	キボオ'	きぼう	vocab-n3,vocab-n2
ぎほう	ギホオ'	ぎほう	vocab-n3
きぼうする	キボオ'/スル'	きぼうする	vocab-n3
きほん	_キホン'	きほん	vocab-n3,vocab-n2
きほんてき	_キホンテ'/キ'	きほんてき	vocab-n3
きまりわるい	キマリ'/ワル'イ	きまりわるい	vocab-n1
きまる	キマル'	きまる	vocab-n4
きみょう	キ'ミョオ	きみょう	vocab-n3,vocab-n2
ぎむ	ギ'ム	ぎむ	vocab-n3,vocab-n2
ぎむきょういく	ギムキョ'オイク	ぎむきょういく	vocab-n2
きめて	キメテ'	きめて	vocab-n1
きめる	キメル'	きめる	vocab-n4
きもち	キモチ'	きもち	vocab-n4
きもの	キモノ'	きもの	vocab-n3
ぎもん	ギモン'	ぎもん	vocab-n2
きゃく	キャ'ク	きゃく	vocab-n4,vocab-n3
きやく	キヤク'	きやく	vocab-n1
きゃくちゅう	キャ'/_クチュ'ウ	きゃくちゅう	vocab-n1
ぎゃくてん	ギャ_クテン'	ぎゃくてん	vocab-n2
ぎゃくに	ギャクニ'	ぎゃくに	vocab-n3
ぎゃくふう	ギャク'フウ	ぎゃくふう	vocab-n1
きゃくほん	キャ_クホン'	きゃくほん	vocab-n2
きゃしゃ	キャシャ'	きゃしゃ	vocab-n2
きゃっかする	キャ'ッカ/スル'	きゃっかする	vocab-n2
きゃっかん	キャ'ッカン	きゃっかん	vocab-n2
きゃっかんてき	キャ'ッカンテ/キ'	きゃっかんてき	vocab-n3,vocab-n2
ぎゃっきょう	ギャ'ッ/キョ'オ	ぎゃっきょう	vocab-n1
ぎゃっこうする	ギャッコオ'/スル'	ぎゃっこうする	vocab-n1
きゃんせる	キャ'ンセル	きゃんせる	vocab-n4
きゅう	キュウ'	きゅう	vocab-n4
きゆう	キユウ'	きゆう	vocab-n1
きゅうえん	キュウエン'	きゅうえん	vocab-n1
きゅうきゅうしゃ	キュウキュウシャ'	きゅうきゅうしゃ	vocab-n4,vocab-n3
きゅうきょ	キュ'ウキョ	きゅうきょ	vocab-n1
きゅうくつ	キュ'ウ_クツ	きゅうくつ	vocab-n2
きゅうけい	キュウケイ'	きゅうけい	vocab-n3,vocab-n2,vocab-n1
きゅうけいする	キュウケイ'/スル'	きゅうけいする	vocab-n3
きゅうげき	キュウゲキ'	きゅうげき	vocab-n3,vocab-n2
きゅうこう	キュウコオ'	きゅうこう	vocab-n4
きゅうさい	キュウサイ'	きゅうさい	vocab-n2
きゅうしいっしょう	キュ'ウシ/イッショオ'	きゅうしいっしょう	vocab-n1
きゅうしゅう	キュウシュウ'	きゅうしゅう	vocab-n2
きゅうしゅうする	キュウシュウ'/スル'	きゅうしゅうする	vocab-n3
きゅうじょ	キュ'ウジョ	きゅうじょ	vocab-n3,vocab-n2
きゅうじょう	キュウジョオ'	きゅうじょう	vocab-n1
きゅうじょする	キュ'ウジョ/スル'	きゅうじょする	vocab-n3
きゅうしんりょく	キュウシ'ンリョク	きゅうしんりょく	vocab-n1
きゅうせい	キュウセイ'	きゅうせい	vocab-n3
きゅうせん	キュウセン'	きゅうせん	vocab-n1
きゅうぞうする	キュウゾオ'/スル'	きゅうぞうする	vocab-n2
きゅうそく	キュウソク'	きゅうそく	vocab-n3,vocab-n2
きゅうそねこをかむ	キュウソ'ネコオ/カ'ム	きゅうそねこをかむ	vocab-n1
きゅうだんする	キュウダン'/スル'	きゅうだんする	vocab-n1
きゅうち	キュ'ウチ	きゅうち	vocab-n1
きゅうでん	キュウデン'	きゅうでん	vocab-n1
きゅうてんちょっか	キュウテンチョ'ッカ	きゅうてんちょっか	vocab-n1
きゅうに	キュウニ'	きゅうに	vocab-n4,vocab-n3
ぎゅうにゅう	ギュウニュウ'	ぎゅうにゅう	vocab-n5
きゅうめい	キュウメイ'	きゅうめい	vocab-n1
きゅうめいする	キュウメイ'/スル'	きゅうめいする	vocab-n1
きゅうよ	キュウヨ'	きゅうよ	vocab-n2
きゅうらい	キュウ'ライ	きゅうらい	vocab-n1
きゅうりょう	キュウリョオ'	きゅうりょう	vocab-n3,vocab-n2
きょう	キョ'オ	きょう	vocab-n5
きよう	キ'ヨオ	きよう	vocab-n4,vocab-n3,vocab-n2,vocab-n1
きょういく	キョオイク'	きょういく	vocab-n4,vocab-n3,vocab-n2
きょうかい	キョオカイ'	きょうかい	vocab-n1
ぎょうかい	ギョオカイ'	ぎょうかい	vocab-n3
きょうかしょ	キョ'オカショ	きょうかしょ	vocab-n5,vocab-n2
きょうかする	キョ'オカ/スル'	きょうかする	vocab-n2
きょうかん	キョオカン'	きょうかん	vocab-n2
きょうかんする	キョオカン'/スル'	きょうかんする	vocab-n3
きょうぎする	キョ'オギ/スル'	きょうぎする	vocab-n2
きょうきゅう	キョオキュウ'	きょうきゅう	vocab-n3,vocab-n2
きょうきゅうする	キョオキュウ'/スル'	きょうきゅうする	vocab-n3
ぎょうぎょうしい	ギョオギョオシ'イ	ぎょうぎょうしい	vocab-n2
きょうこ	キョ'オコ	きょうこ	vocab-n2
きょうこう	キョオコオ'	きょうこう	vocab-n1
きょうこうする	キョオコオ'/スル'	きょうこうする	vocab-n1
きょうこく	キョオコク'	きょうこく	vocab-n1
きょうざい	キョオザイ'	きょうざい	vocab-n2
きょうさく	キョオサク'	きょうさく	vocab-n2
きょうさする	キョ'オサ/スル'	きょうさする	vocab-n1
きょうじ	キョ'オジ	きょうじ	vocab-n1
ぎょうじ	ギョオジ'	ぎょうじ	vocab-n3,vocab-n2
きょうしつ	キョオ_シツ'	きょうしつ	vocab-n5
きょうじゅ	キョ'オジュ	きょうじゅ	vocab-n2
きょうしゅう	キョオシュウ'	きょうしゅう	vocab-n1
ぎょうしゅく	ギョウ'_シュク	ぎょうしゅく	vocab-n1
ぎょうしゅくする	ギョ'ウ/_シュクス'ル	ぎょうしゅくする	vocab-n2
きょうじゅする	キョ'オジュ/スル'	きょうじゅする	vocab-n2
きょうじゅつする	キョ'オ/ジュ'_ツ/スル'	きょうじゅつする	vocab-n1
きょうじん	キョオジン'	きょうじん	vocab-n1
きょうせい	キョオセイ'	きょうせい	vocab-n2
ぎょうせい	ギョオセイ'	ぎょうせい	vocab-n2
きょうせいする	キョオセイ'/スル'	きょうせいする	vocab-n1
きょうせいてき	キョ'オ/セイテキ'	きょうせいてき	vocab-n2
ぎょうせき	ギョオセキ'	ぎょうせき	vocab-n3,vocab-n2
きょうそう	キョ'オ/ソオ'	きょうそう	vocab-n3,vocab-n2
きょうそうする	キョ'オ/ソオ'/スル'	きょうそうする	vocab-n4
きょうそうりょく	キョ'オ/ソオ'/リョ'ク	きょうそうりょく	vocab-n3
きょうぞんする	キョオゾン'/スル'	きょうぞんする	vocab-n2
きょうだい	キョオダイ'	きょうだい	vocab-n5,vocab-n1
きょうち	キョ'オチ	きょうち	vocab-n1
きょうちょう	キョオチョオ'	きょうちょう	vocab-n1
きょうつう	キョオツウ'	きょうつう	vocab-n3
きょうつうてん	キョ'オ/ツウテン'	きょうつうてん	vocab-n3
きょうてい	キョオテイ'	きょうてい	vocab-n2
きょうとうほ	キョオトオ'/ホ'	きょうとうほ	vocab-n1
きょうは にちようびです。てんきは はれです。あたたかいです。	キョ'オワ、ニチヨオ'ビデ_ス、テンキワ'、ハレデ_ス'、アタタカ'イデ_ス	きょうは にちようびです。てんきは はれです。あたたかいです。	listening
きょうふ	キョ'オフ	きょうふ	vocab-n2
きょうほう	キョオホオ'	きょうほう	vocab-n1
きょうぼう	キョオボオ'	きょうぼう	vocab-n2
きょうみ	キョオミ'	きょうみ	vocab-n4,vocab-n3
ぎょうむ	ギョ'オム	ぎょうむ	vocab-n3
きょうめいする	キョオメイ'/スル'	きょうめいする	vocab-n2
きょうゆうする	キョオユウ'/スル'	きょうゆうする	vocab-n3,vocab-n2
きょうよう	キョオヨオ'	きょうよう	vocab-n2
きょうらくてき	キョオラ_ク'/テ'キ	きょうらくてき	vocab-n1
きょうりょく	キョオリョク'	きょうりょく	vocab-n3,vocab-n2
きょうりょくする	キョオリョ_ク'/スル'	きょうりょくする	vocab-n3
きょうれつ	キョオレツ'	きょうれつ	vocab-n3,vocab-n2
ぎょうれつ	ギョオレツ'	ぎょうれつ	vocab-n3
きょか	キョ'カ	きょか	vocab-n3
きょかする	キョ'カ/スル'	きょかする	vocab-n3,vocab-n2
ぎょぎょう	ギョギョ'ウ	ぎょぎょう	vocab-n3,vocab-n2
きょくたん	キョ_クタン'	きょくたん	vocab-n2
きょくち	キョ'_クチ	きょくち	vocab-n1
きょくめん	キョク'メン	きょくめん	vocab-n1
きょくりょく	キョクリョク'	きょくりょく	vocab-n2
きょこう	キョ'/コ'オ	きょこう	vocab-n1
きょこくいっち	キョ'/コク'/イッチ'	きょこくいっち	vocab-n1
きょじゃく	キョ'ジャク	きょじゃく	vocab-n1
きょだい	キョダイ'	きょだい	vocab-n3,vocab-n2
きょだつ	キョダ'ツ	きょだつ	vocab-n1
きょっけい	キョ'ッケ/イ'	きょっけい	vocab-n1
きょねん	キョネン'	きょねん	vocab-n5
きょひする	キョ'_ヒ/スル'	きょひする	vocab-n3
きょへい	キョヘイ'	きょへい	vocab-n1
きょほう	キョ'ホウ	きょほう	vocab-n1
きょむ	キョ'ム	きょむ	vocab-n1
きょり	キョ'リ	きょり	vocab-n3,vocab-n2
きらい	キライ'	きらい	vocab-n5
きらく	キラク'	きらく	vocab-n3,vocab-n2
きり	キリ'	きり	vocab-n3
ぎり	ギ'リ	ぎり	vocab-n2
きりかえる	キリカエ'ル	きりかえる	vocab-n3,vocab-n2
ぎりぎり	ギリギリ'	ぎりぎり	vocab-n4,vocab-n3,vocab-n2
きりくち	キリ'_クチ	きりくち	vocab-n1
きりつ	キリツ'	きりつ	vocab-n2
きりひらく	キリヒラ'ク	きりひらく	vocab-n2
きりふだ	キリフダ'	きりふだ	vocab-n1
きりょう	キ'リョオ	きりょう	vocab-n1
きる	キ'ル	きる	vocab-n5
きれい	キ'レイ	きれい	vocab-n5
きれいな景色を見ると、写真を撮らずにはいられない。	キ'レイナ/ケ'_シキオ/ミ'ルト、シャシンオ'/トラズニワ'/イラレナイ'	きれいな景色を見ると、写真を撮らずにはいられない。	grammar-n2#n2-36
きろ	キ'ロ	きろ	vocab-n1
きろく	キロク'	きろく	vocab-n3,vocab-n2
きろくする	キロ_ク'/スル'	きろくする	vocab-n3
ぎろん	ギロン'	ぎろん	vocab-n3,vocab-n2
ぎろんする	ギロン'/スル'	ぎろんする	vocab-n3
きわどい	キワド'イ	きわどい	vocab-n1
きわめて	キワ'メテ	きわめて	vocab-n3,vocab-n2
きわめる	キワメ'ル	きわめる	vocab-n2
きん	キ'ン	きん	vocab-n1
きんいつ	キン'/イ'ツ	きんいつ	vocab-n2
ぎんが	ギ'ンガ	ぎんが	vocab-n1
きんがく	キンガク'	きんがく	vocab-n4,vocab-n3
きんきゅう	キンキュウ'	きんきゅう	vocab-n3
きんこ	キ'ンコ	きんこ	vocab-n1
きんこう	キンコオ'	きんこう	vocab-n1
ぎんこう	ギンコオ'	ぎんこう	vocab-n5
ぎんこういん	ギンコ'オイン	ぎんこういん	vocab-n5
きんこうする	キンコオ'/スル'	きんこうする	vocab-n1
きんしする	キン_シ'/スル'	きんしする	vocab-n3
きんじとう	キンジト'オ	きんじとう	vocab-n1
きんしゅくする	キン'/_シュクス'ル	きんしゅくする	vocab-n1
きんじょ	キ'ンジョ	きんじょ	vocab-n4
きんせい	キンセイ'	きんせい	vocab-n1
きんぞく	キンゾク'	きんぞく	vocab-n2
きんちょう	キンチョオ'	きんちょう	vocab-n2
きんちょうする	キンチョオ'/スル'	きんちょうする	vocab-n3
きんていする	キンテイ'/スル'	きんていする	vocab-n1
きんとう	キントオ'	きんとう	vocab-n3,vocab-n2
きんにく	キ'ンニク	きんにく	vocab-n3,vocab-n2
きんぱくする	キンパ_ク'/スル'	きんぱくする	vocab-n1
ぎんみ	ギンミ'	ぎんみ	vocab-n1
きんゆう	キンユウ'	きんゆう	vocab-n2
きんようび	キンヨオ'ビ	きんようび	vocab-n5
きんよくてき	キ'ン/ヨ'_クテ/キ'	きんよくてき	vocab-n1
きんり	キ'ンリ	きんり	vocab-n1
くいあらためる	クイアラタメ'ル	くいあらためる	vocab-n1
くいる	クイ'ル	くいる	vocab-n2
くうき	ク'ウキ	くうき	vocab-n3
くうきょ	ク'ウキョ	くうきょ	vocab-n1
くうこう	クウコオ'	くうこう	vocab-n5
ぐうぜん	グウゼン'	ぐうぜん	vocab-n3,vocab-n2
くうぜんぜつご	クウゼンゼ'/ツゴ'	くうぜんぜつご	vocab-n1
ぐうぜんてき	グウゼン'/テ'キ	ぐうぜんてき	vocab-n1
くうそう	クウソオ'	くうそう	vocab-n2
ぐうわ	グウワ'	ぐうわ	vocab-n1
くがく	ク'ガク	くがく	vocab-n1
くがつ	ク'/ガツ'	くがつ	vocab-n5
くぎ	クギ'	くぎ	vocab-n3
くきょう	_クキョオ'	くきょう	vocab-n1
くぎをさす	クギオ'/サ'ス	くぎをさす	vocab-n1
ぐげんする	グ'ゲン/スル'	ぐげんする	vocab-n1
くさ	_クサ'	くさ	vocab-n4,vocab-n3
くさい	_クサ'イ	くさい	vocab-n4,vocab-n3
ぐさく	グサク'	ぐさく	vocab-n1
くさってもたい	_クサ'ッテモタイ	くさってもたい	vocab-n1
くさる	_クサ'ル	くさる	vocab-n3
くしくも	ク'_シクモ	くしくも	vocab-n1
くしする	_クシ'/スル'	くしする	vocab-n1
くじょう	ク'ジョオ	くじょう	vocab-n2
くすり	_クスリ'	くすり	vocab-n5,vocab-n4
くずれる	クズレ'ル	くずれる	vocab-n2
くせに	_クセ'ニ	くせに	confusables-word
ぐたいてき	グタ'イテキ	ぐたいてき	vocab-n3,vocab-n2
ぐたいてきに	グタ'イテキニ	ぐたいてきに	vocab-n3
ください	クダサ'イ	ください	vocab-n5
くだもの	クダ'モノ	くだもの	vocab-n5
くだらない	クダラナイ'	くだらない	vocab-n2
くち	_クチ'	くち	vocab-n5
ぐち	グ'チ	ぐち	vocab-n1
くちおしい	_クチオシ'イ	くちおしい	vocab-n2
くちる	_クチ'ル	くちる	vocab-n1
くつ	_クツ'	くつ	vocab-n5
くつがえす	_クツガ'エス	くつがえす	vocab-n2
くつがえる	_クツガ'エル	くつがえる	vocab-n2
くっきょう	ク'ッ/キョ'オ	くっきょう	vocab-n1
くつした	_クツ'_シタ	くつした	vocab-n5
くつじょく	_クツジョク'	くつじょく	vocab-n1
ぐっすり	グッス'リ	ぐっすり	vocab-n4,vocab-n3
くっする	クッスル'	くっする	vocab-n1
ぐっと	グット'	ぐっと	vocab-n2
くに	クニ'	くに	vocab-n5
くにくのさく	クニクノ'/サ'ク	くにくのさく	vocab-n1
くのう	クノオ'	くのう	vocab-n2
くばる	クバ'ル	くばる	vocab-n3
くび	クビ'	くび	vocab-n4
くふう	_クフウ'	くふう	vocab-n3
くふうする	_クフウ'/スル'	くふうする	vocab-n3,vocab-n2
くべつする	ク'ベ_ツ/スル'	くべつする	vocab-n3,vocab-n2
くみたて	クミタテ'	くみたて	vocab-n2
くむ	ク'ム	くむ	vocab-n3
くも	ク'モ	くも	vocab-n4
くやしい	クヤシ'イ	くやしい	vocab-n4,vocab-n3,vocab-n2
くらい	クライ'	くらい	vocab-n5,vocab-n4
ぐらい	グ'ライ	ぐらい	vocab-n5
クラシック音楽を聴くのが好きだ。	クラシックオ'ンガクオ/_キク'/ノガ'/_スキ'ダ	クラシック音楽を聴くのが好きだ。	confusables-eg
くらす	クラス'	くらす	vocab-n5
くらべる	クラベル'	くらべる	vocab-n4,vocab-n3
くりあげる	クリアゲ'ル	くりあげる	vocab-n3,vocab-n2
くりかえす	クリカ'エス	くりかえす	vocab-n3,vocab-n2
くりさげる	クリサゲ'ル	くりさげる	vocab-n3,vocab-n2
くる	クル'	くる	vocab-n5
ぐるぐる	グ'ルグル	ぐるぐる	vocab-n3
くるしい	クルシ'イ	くるしい	vocab-n4,vocab-n3,vocab-n2
くるしむ	クルシ'ム	くるしむ	vocab-n2
くるま	クルマ'	くるま	vocab-n5
グルメな母のことだから、きっと美味しい店をリサーチしているだろう。	グ'ルメナ/ハ'ハノ/コト'ダカラ、キット'/オイシ'イ/ミセ'オ/リサ'アチ/_シテ'/イルダロオ'	グルメな母のことだから、きっと美味しい店をリサーチしているだろう。	grammar-n2#n2-34
くれぐれも	クレグ'レモ	くれぐれも	vocab-n2
くれる	クレル'	くれる	vocab-n5
くろ	ク'ロ	くろ	vocab-n5
くろい	クロ'イ	くろい	vocab-n5
くろう	クロ'オ	くろう	vocab-n3,vocab-n2
くろうする	クロオ'/スル'	くろうする	vocab-n3
くろじ	クロジ'	くろじ	vocab-n3,vocab-n2
くわえる	クワエ'ル	くわえる	vocab-n3,vocab-n2
くわしい	クワシ'イ	くわしい	vocab-n4,vocab-n3,vocab-n2
くわだて	クワダテ'	くわだて	vocab-n1
くわだてる	クワダテ'ル	くわだてる	vocab-n2
くわわる	クワワル'	くわわる	vocab-n3,vocab-n2
