text	kana	fed_text	sources
真夏の外出は日傘を持っているに越したことはない。	マナツノ'/ガイ_シュツワ'/ヒガ'サオ/モ'ッテ/イルニ'/コ_シタ'/コト'/カ'ナ、ハ'、ナ'/イ'	真夏の外出は日傘を持っているに越したことkana:ハ'ナい。	grammar-n2#n2-62
親からすると、子供の将来を心配するのは自然なことだ。	オヤ'カラ/スルト'、コドモノ'/ショ'オライオ/シンパイ'/スル'/ノワ'/シゼンナ'/コト'ダ	親からすると、子供の将来を心配するのは自然なことだ。	grammar-n2#n2-52
人の一生とは儚いものだ。	_ヒトノ'/イッショオトワ'/ハカナ'イ/モノ'ダ	人の一生とは儚いものだ。	grammar-n2#n2-44
人口の増加に伴って、都市部の住宅不足が深刻化した。	ジンコオノ'/ゾオカニ'/トモナ'ッテ、トシ'ブノ/ジュウタ_クフ'ソクガ/シンコ_クカ'/_シタ'	人口の増加に伴って、都市部の住宅不足が深刻化した。	grammar-n2#n2-50
睡眠不足が続くと、判断ミスを招きかねない。	スイミンフ'ソクガ/ツズ_クト'、ハンダン'ミスオ/マネ_キカネ'ナイ	睡眠不足が続くと、判断ミスを招きかねない。	grammar-n2#n2-38
数時間の議論の末に、ようやく結論が出た。	スウジ'カンノ/ギ'ロンノ/スエニ'、ヨオヤ_ク'/ケツロンガ'/デタ'	数時間の議論の末に、ようやく結論が出た。	grammar-n2#n2-4
成果に応じて、ボーナスが決まる。	セ'エカニ/オオジテ'、ボ'オナスガ/キマル'	成果に応じて、ボーナスが決まる。	grammar-n2#n2-24
成功したのは、日々の努力の積み重ねにほかならない。	セエコオ'/_シタ'/ノワ'、ヒ'ビノ/ド'リョクノ/ツミカサネニ'/ホカナラ'ナイ	成功したのは、日々の努力の積み重ねにほかならない。	grammar-n2#n2-56
説明は受けたものの、操作方法がよくわからない。	セツメエワ'/ウケ'タモノノ、ソオサホ'オホオガ/ヨ'ク/ワカラ'ナイ	説明は受けたものの、操作方法がよくわからない。	grammar-n2#n2-11
素材がいいからこそ、シンプルな料理が一番美味しい。	ソザイガ'/イ'イカラコソ、シ'ンプルナ/リョ'オリガ/イチ'バン/オイシ'イ	素材がいいからこそ、シンプルな料理が一番美味しい。	grammar-n2#n2-9
体に悪いと知りつつも、夜更かしがやめられない。	カラダニ'/ワル'イト/シリツ'ツモ、ヨフ'カシガ/ヤメラレ'ナイ	体に悪いと知りつつも、夜更かしがやめられない。	grammar-n2#n2-16
体力は落ちるばかりだ。	タ'イリョクワ/オチ'ルバカリダ	体力は落ちるばかりだ。	grammar-n2#n2-2
代われるものなら、その痛みを代わりたい。	カワレル'/モノ'ナラ、ソノ'/イタミ'オ/カワリタ'イ	代われるものなら、その痛みを代わりたい。	grammar-n2#n2-18
大学を卒業して以来、同級生とは一度も会っていない。	ダイガクオ'/ソツギョオ'/_シテ'/イ'ライ、ドオキュ'ウセエトワ/イチ'ドモ/ア'ッテ/イナイ'	大学を卒業して以来、同級生とは一度も会っていない。	grammar-n2#n2-7
大人はもちろん、子供にも人気のあるテーマパークだ。	オトナワ'/モチ'ロン、コドモニモ'/ニンキノ'/ア'ル/テエマパ'アクダ	大人はもちろん、子供にも人気のあるテーマパークだ。	grammar-n2#n2-28
大変申し訳ございませんが、当日の配送はお引き受けしかねます。	タイヘン'/モオシワケゴザイマセ'ンガ、トオジツノ'/ハイソオワ'/オ_ヒキウケ'/_シカネマ'_ス	大変申し訳ございませんが、当日の配送はお引き受けしかねます。	grammar-n2#n2-37
誰にでも起こり得る身近な問題だ。	ダ'レニデモ/オコリエ'ル/ミジカナ'/モンダイダ'	誰にでも起こり得る身近な問題だ。	grammar-n2#n2-39
知っているくせに、教えてくれない。	シッテ'/イル'/_クセ'ニ、オシエテ'/クレナイ'	知っているくせに、教えてくれない。	grammar-n2#n2-13
地球の平均気温は上昇しつつある。	_チキュウノ'/ヘエキンキ'オンワ/ジョオショオ'/_シツ'ツ/ア'ル	地球の平均気温は上昇しつつある。	grammar-n2#n2-1
地震はいつでも起こり得るので、防災意識を持とう。	ジシンワ'/イ'ツデモ/オコリエ'ルノデ、ボオサイイ'_シキオ/モ'トオ	地震はいつでも起こり得るので、防災意識を持とう。	grammar-n2#n2-39
地方の商店街には、どこか心を温かくするものがある。	_チホ'オノ/ショオテン'ガイニワ、ド'コカ/ココ'ロオ/アタタカ'_クスル/モノ'ガ/ア'ル	地方の商店街には、どこか心を温かくするものがある。	grammar-n2#n2-63
遅刻したばかりか、資料も忘れてきた。	_チコク'/_シタ'バカリカ、シ'リョオモ/ワスレテ'/キ'タ	遅刻したばかりか、資料も忘れてきた。	grammar-n2#n2-26
朝ごはんぬきで出勤した。	アサゴハン'ヌキデ/シュッキン'/_シタ'	朝ごはんぬきで出勤した。	grammar-n2#n2-64
長時間の議論のあげく、結論は出なかった。	チョオジ'カンノ/ギ'ロンノ/アゲク'、ケツロンワ'/デナカッタ'	長時間の議論のあげく、結論は出なかった。	grammar-n2#n2-60
締切まで1日で全部終わらせっこない。	シメキリマ'デ/イチニチ'デ/ゼ'ンブ/オワラセッコナイ'	締切まで1日で全部終わらせっこない。	grammar-n2#n2-40
諦めることなく、最後まで挑戦し続けた。	アキラメ'ル/コト'/ナ'ク、サ'イゴマデ/チョオセン'/_シツズケタ'	諦めることなく、最後まで挑戦し続けた。	grammar-n2#n2-48
転勤をきっかけに、地元の伝統文化を学び始めた。	テンキンオ'/キッカケニ'、ジモトノ'/デントオブ'ンカオ/マナビハジメタ'	転勤をきっかけに、地元の伝統文化を学び始めた。	grammar-n2#n2-59
伝統工芸の技術が失われつつある。	デントオコ'オゲエノ/ギ'ジュツガ/ウシナワレツ'ツ/ア'ル	伝統工芸の技術が失われつつある。	grammar-n2#n2-1
電車にしてもバスにしても、朝の時間帯は混む。	デンシャニ'/_シテモ'/バ'スニ/_シテモ'、ア'サノ/ジカン'タイワ/コ'ム	電車にしてもバスにしても、朝の時間帯は混む。	grammar-n2#n2-15
電車にしろバスにしろ、ラッシュ時は避けたほうがいい。	デンシャニ'/シロ'/バ'スニ/シロ'、ラッシュ'ジワ/サケ'タ/ホ'オガ/イ'イ	電車にしろバスにしろ、ラッシュ時は避けたほうがいい。	grammar-n2#n2-55
都市部の空き家問題が深刻化しつつある。	トシ'ブノ/アキヤモ'ンダイガ/シンコ_クカ'/_シツ'ツ/ア'ル	都市部の空き家問題が深刻化しつつある。	grammar-n2#n2-1
都市部の人口が増える一方で、地方の人口減少が進んでいる。	トシ'ブノ/ジンコオガ'/フエ'ル/イッポ'オデ、_チホ'オノ/ジンコオゲ'ンショオガ/ススンデ'/イル'	都市部の人口が増える一方で、地方の人口減少が進んでいる。	grammar-n2#n2-14
都心のマンション価格は上がるばかりだ。	トシンノ'/マンションカ'カクワ/アガルバ'カリダ	都心のマンション価格は上がるばかりだ。	grammar-n2#n2-2
努力が必ず報われるとは限らない。	ド'リョクガ/カナラズ'/ムク'ワレルトワ/カギラ'ナイ	努力が必ず報われるとは限らない。	grammar-n2#n2-58
道に迷ったあげく、結局タクシーで目的地に向かった。	ミチニ'/マヨ'ッタ/アゲク'、ケッキョク'/タ'_クシイデ/モ_クテキ'チニ/ムカッタ'	道に迷ったあげく、結局タクシーで目的地に向かった。	grammar-n2#n2-60
読みかけの小説が本棚に積まれている。	ヨミカケ'ノ/ショオセツガ'/ホ'ンダナニ/ツマレテ'/イル'	読みかけの小説が本棚に積まれている。	grammar-n2#n2-47
二度とあのようなミスは犯すまいと心に誓った。	ニド'ト/アノ'/ヨ'オナ/ミ'スワ/オカスマ'イト/ココ'ロニ/_チカッタ'	二度とあのようなミスは犯すまいと心に誓った。	grammar-n2#n2-57
日本に限らず、アジア全体で少子化が進んでいる。	ニッポ'ンニ/カギラ'ズ、ア'ジア/ゼンタイデ'/ショオ_シカガ'/ススンデ'/イル'	日本に限らず、アジア全体で少子化が進んでいる。	grammar-n2#n2-20
日本語ばかりか、中国語も流暢に話せる。	ニホンゴバ'カリカ、チュウゴク'ゴモ/リュ'ウチョオニ/ハナセ'ル	日本語ばかりか、中国語も流暢に話せる。	grammar-n2#n2-26
入院してはじめて、健康のありがたさを痛感した。	ニュウイン'/_シテ'/ハジメテ'、ケンコオノ'/アリガタ'サオ/ツウカン'/_シタ'	入院してはじめて、健康のありがたさを痛感した。	grammar-n2#n2-61
年齢を問わず、どなたでもご参加いただけます。	ネンレエオ'/トワ'ズ、ド'ナタデモ/ゴサ'ンカ/イタダケマ'_ス	年齢を問わず、どなたでもご参加いただけます。	grammar-n2#n2-21
念のため、備えは多いに越したことはない。	ネンノ'/タメ'、ソナエ'ワ/オ'オイニ/コ_シタ'/コト'/カ'ナ、ハ'、ナ'/イ'	念のため、備えは多いに越したことkana:ハ'ナい。	grammar-n2#n2-62
彼がこのミスを見過ごすはずがない。気付いているに違いない。	カ'レガ/コノ'/ミ'スオ/ミスゴ'_ス/ハズガ'/ナ'イ、キズ'イテ/イルニ'/チガイナイ'	彼がこのミスを見過ごすはずがない。気付いているに違いない。	grammar-n2#n2-41
彼のあの行動は今でも理解しがたい。	カ'レノ/アノ'/コオドオワ'/イ'マデモ/リ'カイ/シガタ'イ	彼のあの行動は今でも理解しがたい。	grammar-n2#n2-46
彼の演奏には人を引き込むものがある。	カ'レノ/エンソオニワ'/_ヒトオ'/_ヒキコ'ム/モノ'ガ/ア'ル	彼の演奏には人を引き込むものがある。	grammar-n2#n2-63
彼の献身的な姿勢は尊敬に値する。	カ'レノ/ケンシン'テキナ/_シセエワ'/ソンケエニ'/アタイスル'	彼の献身的な姿勢は尊敬に値する。	grammar-n2#n2-31
彼の話しぶりから、自信を感じた。	カ'レノ/ハナシブリカラ'、ジシンオ'/カンジタ'	彼の話しぶりから、自信を感じた。	grammar-n2#n2-45
彼はまだ新入社員にすぎない。	カ'レワ/マ'ダ/シンニュウシャ'インニ/スギ'ナイ	彼はまだ新入社員にすぎない。	grammar-n2#n2-29
彼は今さら戻ってくるまい。	カ'レワ/イマサラ'/モド'ッテ/クルマ'イ	彼は今さら戻ってくるまい。	grammar-n2#n2-57
彼は仕事ができるばかりか、人望も厚い。	カ'レワ/シゴトガ'/デキ'ルバカリカ、ジンボオモ'/アツイ'	彼は仕事ができるばかりか、人望も厚い。	grammar-n2#n2-26
彼は頭脳明晰な上に、運動神経も抜群だ。	カ'レワ/ズ'ノオ/メエセキナ'/ウエニ'、ウンドオシ'ンケエモ/バツグンダ'	彼は頭脳明晰な上に、運動神経も抜群だ。	grammar-n2#n2-33
彼女が涙を流したのは、嬉しかったからにほかならない。	カ'ノジョガ/ナ'ミダオ/ナガシ'タ/ノワ'、ウレシ'カッタカラニ/ホカナラ'ナイ	彼女が涙を流したのは、嬉しかったからにほかならない。	grammar-n2#n2-56
表情からすれば、彼は何かを隠しているようだ。	ヒョオジョ'オカラ/スレ'バ、カ'レワ/ナ'ニカオ/カ_クシ'テ/イル'/ヨ'オダ	表情からすれば、彼は何かを隠しているようだ。	grammar-n2#n2-52
平日にもかかわらず、人気のベーカリーには行列ができていた。	ヘエジツニモ'/カカワラ'ズ、ニンキノ'/ベ'エカリイニワ/ギョオレツガ'/デキ'テ/イタ'	平日にもかかわらず、人気のベーカリーには行列ができていた。	grammar-n2#n2-10
便利になる一方で、失われていくものもある。	ベ'ンリニ/ナ'ル/イッポ'オデ、ウシナワレテ'/イク'/モノ'モ/ア'ル	便利になる一方で、失われていくものもある。	grammar-n2#n2-14
忙しかったにしても、一言連絡ぐらいはできるはずだ。	イソガ_シカッタニ'/_シテモ'、_ヒトコトレンラクグ'ライワ/デキ'ル/ハズダ'	忙しかったにしても、一言連絡ぐらいはできるはずだ。	grammar-n2#n2-15
本人に確認しないことには、真偽は判断できない。	ホ'ンニンニ/カクニン'/シナイ'/コト'ニワ、シ'ンギワ/ハ'ンダン/デキ'ナイ	本人に確認しないことには、真偽は判断できない。	grammar-n2#n2-19
毎日積み重ねたからこそ、今回の合格がある。	マ'イニ_チ/ツミカサネ'タカラコソ、コ'ンカイノ/ゴオカクガ'/ア'ル	毎日積み重ねたからこそ、今回の合格がある。	grammar-n2#n2-9
無理を続けると、体を壊しかねない。	ム'リオ/ツズケルト'、カラダオ'/コワ_シカネ'ナイ	無理を続けると、体を壊しかねない。	grammar-n2#n2-38
戻れるものなら、高校時代に戻りたい。	モドレ'ル/モノ'ナラ、コオコオジ'ダイニ/モドリタ'イ	戻れるものなら、高校時代に戻りたい。	grammar-n2#n2-18
薬を飲んだとたんに、猛烈な眠気に襲われた。	_クスリオ'/ノ'ンダ/トタンニ'、モオレツナ'/ネムケニ'/オソ'ワレタ	薬を飲んだとたんに、猛烈な眠気に襲われた。	grammar-n2#n2-5
夕方から夜にかけて、全国的に気温が下がる見込みだ。	ユウガタカラ'/ヨ'ルニ/カケ'テ、ゼンコク'テキニ/キオンガ'/サガ'ル/ミコミダ'	夕方から夜にかけて、全国的に気温が下がる見込みだ。	grammar-n2#n2-3
予算からすると、この企画はかなり厳しい。	ヨ'サンカラ/スルト'、コノ'/_キカクワ'/カ'ナリ/キビシ'イ	予算からすると、この企画はかなり厳しい。	grammar-n2#n2-52
理由が何にせよ、無断欠勤は許されない。	リユウガ'/ナ'ニニ/セ'ヨ、ムダンケ'ッキンワ/ユルサレ'ナイ	理由が何にせよ、無断欠勤は許されない。	grammar-n2#n2-55
留学するからには、現地の文化を深く学びたい。	リュウガ_ク'/スル'カラニワ、ゲ'ンチノ/ブ'ンカオ/_フカクマナビタ'イ	留学するからには、現地の文化を深く学びたい。	grammar-n2#n2-8
留学をきっかけに、現地の食文化に興味を持ち始めた。	リュウガクオ'/キッカケニ'、ゲ'ンチノ/ショクブ'ンカニ/キョ'オミオ/モチ'ハジメタ	留学をきっかけに、現地の食文化に興味を持ち始めた。	grammar-n2#n2-59
料理ができないくせに、味付けに文句をつける。	リョ'オリガ/デキ'ナイ/_クセ'ニ、アジ_ツケニ'/モ'ンクオ/_ツケ'ル	料理ができないくせに、味付けに文句をつける。	grammar-n2#n2-13
涼しくなるどころか、9月に入っても真夏日が続いている。	スズシ'クナルドコロカ、ク'ガツニ/ハ'イッテモ/マナツ'ビガ/ツズイテ'/イル'	涼しくなるどころか、9月に入っても真夏日が続いている。	grammar-n2#n2-25
連日の残業で眠たくてたまらないが、納期に間に合わせなくてはならない。	レンジツノ'/ザンギョオデ'/ネムタ_クテ'/タマラナイガ'、ノ'オキニ/マニアワセ'ナ_クテ/カ'ナ、ハ'、ナ'ラ/ナ'イ	連日の残業で眠たくてたまらないが、納期に間に合わせなくてkana:ハ'ナらない。	grammar-n2#n2-67
連絡先が不明なので、連絡しようがない。	レンラ_クサキガ'/フメエナ'ノデ、レンラ_ク'/シヨオガ'/ナ'イ	連絡先が不明なので、連絡しようがない。	grammar-n2#n2-49
和食にかけては、彼女の右に出る者はいない。	ワショクニ'/カケ'テワ、カ'ノジョノ/ミギニ'/デ'ル/モノ'ワ/イナイ'	和食にかけては、彼女の右に出る者はいない。	grammar-n2#n2-53
几帳面な彼のことだから、遅刻することはないだろう。	_キチョオメ'ンナ/カ'レノ/コト'ダカラ、_チコ_ク'/スル'/コト'/カ'ナ、ハ'、ナ'/イダロオ'	几帳面な彼のことだから、遅刻することkana:ハ'ナいだろう。	grammar-n2#n2-34
