text	kana	fed_text	sources
A：先週の会議で決まった新システムの導入なんですが、現場からの反発が大きくて。。B：そうですよね。今までのやり方を急に変えるのは、抵抗があって当然です。。A：時間をかけて、メリットを丁寧に説明していくしかありませんね。。B：研修の機会も増やして、不安を取り除く努力が必要だと思います。	エ'イ、センシュウノ'/カ'イギデ/キマッタ'/シンシ'_ステムノ/ドオニュウナ'/ン'デ_スガ、ゲンバカラノ'/ハンパツガ'/オ'オ_キクテ、ビ'イ、ソオデ_スヨネ'、イママ'デノ/ヤリカタオ'/キュウニ'/カエル'/ノワ'、テエコオガ'/ア'ッテ/トオゼンデ'_ス、エ'イ、ジカンオ'/カケ'テ、メ'リットオ/テ'エネエニ/セツメエ'/_シテ'/イク'_シカ/アリマセ'ンネ、ビ'イ、ケンシュウノ'/キ'カイモ/フヤ'_シテ、フアンオ'/トリノゾク'/ド'リョクガ/_ヒツヨオダト'/オモイマ'_ス	A：先週の会議で決まった新システムの導入なんですが、現場からの反発が大きくて。。B：そうですよね。今までのやり方を急に変えるのは、抵抗があって当然です。。A：時間をかけて、メリットを丁寧に説明していくしかありませんね。。B：研修の機会も増やして、不安を取り除く努力が必要だと思います。	listening
A：先週買ったシャツなんですが、サイズが合わなくて。。B：レシートはお持ちですか。。A：はい、こちらです。。B：では、交換させていただきます。少々お待ちください。	エ'イ、センシュウ'/カッタ'/シャ'ツナ/ン'デ_スガ、サ'イズガ/アワ'ナ_クテ、ビ'イ、レシ'イトワ/オモチデ_ス'カ、エ'イ、ハ'イ、コチラデ'_ス、ビ'イ、デ'ワ、コオカン'/サセテ'/イタダキマ'_ス、ショ'オショオ/オマ_チ'/クダサ'イ	A：先週買ったシャツなんですが、サイズが合わなくて。。B：レシートはお持ちですか。。A：はい、こちらです。。B：では、交換させていただきます。少々お待ちください。	listening
A：先生、最近よく頭が痛いんです。。B：いつからですか。。A：二週間ぐらい前からです。仕事が忙しくて、あまり寝ていません。。B：それは睡眠不足のせいかもしれませんね。まずは規則正しい生活を心がけてください。	エ'イ、センセ'エ、サイキン'/ヨ'ク/アタマ'ガ/イタ'イ/ン'デ_ス、ビ'イ、イ'_ツカラデ_スカ、エ'イ、ニシュウカング'ライ/マ'エカラデ_ス、シゴトガ'/イソガシ'_クテ、アマリ'/ネ'テ/イマセ'ン、ビ'イ、ソレワ'/スイミンフ'ソクノ/セ'イカモ/シレマセ'ンネ、マ'ズワ/_キソ_クタダシ'イ/セエカツオ'/ココロガケ'テ/クダサ'イ	A：先生、最近よく頭が痛いんです。。B：いつからですか。。A：二週間ぐらい前からです。仕事が忙しくて、あまり寝ていません。。B：それは睡眠不足のせいかもしれませんね。まずは規則正しい生活を心がけてください。	listening
A：先日の企画書の件ですが、もう少しターゲット層を絞り込んだ方が無難ではないでしょうか。。B：おっしゃる通りですね。広げすぎると焦点がぼやけてしまい、かえって訴求力が低下する恐れがあります。。A：ええ。ですので、明日の会議までにデータを再分析し、修正案を練り直してもらえますか。。B：承知いたしました。至急取り掛かります。	エ'イ、センジツノ'/_キカ_クショノ'/ケ'ンデ_スガ、モオ_スコ'_シ/タアゲット'ソオオ/シボリコ'ンダ/ホ'オガ/ブナンデ'/カ'ナ、ハ'、ナ'/イ'デショオカ、ビ'イ、オッシャ'ル/トオリ'デ_スネ、ヒロゲスギ'ルト/ショ'オテンガ/ボヤケ'テ/シマイ'、カ'エッテ/ソキュウリョ'クガ/テエカ'/スル'/オソレ'ガ/アリマ'_ス、エ'イ、エ'エ、デ'_スノデ、ア_シタ'ノ/カ'イギマデニ/デ'エタオ/サイブ'ンセ_キ/シ'、シュウセエ'アンオ/ネリナオ'_シテ/モラエマ'_スカ、ビ'イ、ショオチ'/イタシマ'_シタ、_シキュウ'/トリカカリマ'_ス	A：先日の企画書の件ですが、もう少しターゲット層を絞り込んだ方が無難でkana:ハ'ナいでしょうか。。B：おっしゃる通りですね。広げすぎると焦点がぼやけてしまい、かえって訴求力が低下する恐れがあります。。A：ええ。ですので、明日の会議までにデータを再分析し、修正案を練り直してもらえますか。。B：承知いたしました。至急取り掛かります。	listening
A：先日の提案書について、先方からフィードバックがありまして。全体的な方向性は評価されたんですが、収益モデルの部分でもう少し掘り下げた分析が欲しいと。。B：なるほど。競合他社との比較データを追加して、差別化ポイントを明確にしたほうがいいかもしれませんね。。A：そうですね。あと、リスク分析も入れておきましょう。来週水曜日の再提出に間に合いますか。。B：なんとかしますが、マーケティング部からのデータが必要です。至急手配してもらえますか。	エ'イ、センジツノ'/テエアンショニ'/ツ'イテ、センポオカラ'/フィイドバ'ックガ/アリマ'_シテ、ゼンタイ'テキナ/ホオコオセエワ'/ヒョ'オカ/サレタ'/ン'デ_スガ、シュウエキモ'デルノ/ブ'ブンデ/モオ_スコ'_シ/ホリサゲ'タ/ブンセキガ'/ホシ'イト、ビ'イ、ナルホド'、キョオゴオ'タシャトノ/_ヒカクデ'エタオ/ツイカ'/_シテ'、サベ_ツカ'/ポイントオ'/メエカクニ'/_シタ'/ホ'オガ/イ'イカモ/シレマセ'ンネ、エ'イ、ソ'オデ_スネ、ア'ト、リ_スクブ'ンセキモ/イレテ'/オキマショ'オ、ライシュウ'/スイヨ'オビノ/サイテ'エ_シュツニ/マニアイマ'_スカ、ビ'イ、ナ'ント/カシマ'_スガ、マアケティング'ブカラノ/デ'エタガ/_ヒツヨオデ'_ス、_シキュウ'/テ'ハイ/_シテ'/モラエマ'_スカ	A：先日の提案書について、先方からフィードバックがありまして。全体的な方向性は評価されたんですが、収益モデルの部分でもう少し掘り下げた分析が欲しいと。。B：なるほど。競合他社との比較データを追加して、差別化ポイントを明確にしたほうがいいかもしれませんね。。A：そうですね。あと、リスク分析も入れておきましょう。来週水曜日の再提出に間に合いますか。。B：なんとかしますが、マーケティング部からのデータが必要です。至急手配してもらえますか。	listening
A：先日の報道について、当社の見解を求める問い合わせが殺到しています。。B：事実関係を整理した上で、正式な声明を出す必要がありますね。。A：広報担当と顧問弁護士を含めた緊急会議を招集しましょう。。B：賛成です。誤った情報が独り歩きする前に、迅速な対応が肝心です。	エ'イ、センジツノ'/ホオドオニ'/ツ'イテ、ト'オシャノ/ケンカイオ'/モトメ'ル/トイアワセガ'/サットオ'/_シテ'/イマ'_ス、ビ'イ、ジ'ジ_ツ/カンケエオ'/セ'エリ/_シタ'/ウエデ'、セエ_シキナ'/セエメエオ'/ダ'_ス/ヒツヨオガ'/アリマ'_スネ、エ'イ、コオホオタ'ントオト/コモンベンゴ'シオ/_フクメ'タ/キンキュウ'/カ'イギオ/ショオシュウ'/シマショ'オ、ビ'イ、サンセエデ'_ス、アヤマ'ッタ/ジョオホオガ'/_ヒトリア'ル_キ/スル'/マ'エニ、ジンソクナ'/タイオオガ'/カンジンデ'_ス	A：先日の報道について、当社の見解を求める問い合わせが殺到しています。。B：事実関係を整理した上で、正式な声明を出す必要がありますね。。A：広報担当と顧問弁護士を含めた緊急会議を招集しましょう。。B：賛成です。誤った情報が独り歩きする前に、迅速な対応が肝心です。	listening
A：先日購入した商品なんですが、初期不良があったようで、電源が入らないんです。。B：大変申し訳ございません。お手数ですが、レシートと商品をお持ちいただければ、すぐに交換させていただきます。。A：保証書はあるんですが、レシートは捨ててしまって。。B：かしこまりました。保証書があれば対応可能です。	エ'イ、センジ_ツ'/コオニュウ'/_シタ'/ショ'オヒンナ/ン'デ_スガ、ショ_キフ'リョオガ/ア'ッタ/ヨ'オデ、デンゲンガ'/ハイラ'ナイ/ン'デ_ス、ビ'イ、タイヘン'/モオシワケゴザイマセ'ン、オテカズデ'_スガ、レシ'イトト/ショ'オヒンオ/オモチイタダケレ'バ、ス'グニ/コオカン'/サセテ'/イタダキマ'_ス、エ'イ、ホショオショワ'/ア'ル/ン'デ_スガ、レシ'イトワ/_ステテ'/シマ'ッテ、ビ'イ、カ_シコマリマ'_シタ、ホショオショガ'/アレ'バ/タイオオ'/カノオデ'_ス	A：先日購入した商品なんですが、初期不良があったようで、電源が入らないんです。。B：大変申し訳ございません。お手数ですが、レシートと商品をお持ちいただければ、すぐに交換させていただきます。。A：保証書はあるんですが、レシートは捨ててしまって。。B：かしこまりました。保証書があれば対応可能です。	listening
A：田中さん、会議の資料はもう準備できましたか。。B：すみません、今コピーをしているところです。あと5分くらいで終わります。。A：わかりました。終わったら、机の上に置いておいてください。。B：はい、承知いたしました。	エ'イ、タナカサン'、カ'イギノ/シ'リョオワ/モ'オ/ジュ'ンビ/デキマ'_シタカ、ビ'イ、スミマセ'ン、イ'マ/コ'ピイオ/_シテ'/イル'/トコロデ'_ス、ア'ト/ゴフンク'ライデ/オワリマ'_ス、エ'イ、ワカリマ'_シタ、オワッタ'ラ、_ツクエノ'/ウエニ'/オイテ'/オ'イテ/クダサ'イ、ビ'イ、ハ'イ、ショオチ'/イタシマ'_シタ	A：田中さん、会議の資料はもう準備できましたか。。B：すみません、今コピーをしているところです。あと5分くらいで終わります。。A：わかりました。終わったら、机の上に置いておいてください。。B：はい、承知いたしました。	listening
A：田中さん、明日のプレゼン資料、最終確認お願いできますか。。B：はい。何時までに必要ですか。。A：明日の朝九時からプレゼンなので、今日の五時までにいただけると助かります。。B：わかりました。四時には送ります。	エ'イ、タナカサン'、ア_シタ'ノ/プレゼンシ'リョオ、サイシュウカクニンオ'ネガイ/デキマ'_スカ、ビ'イ、ハ'イ、ナン'ジマデニ/_ヒツヨオデ'_スカ、エ'イ、ア_シタ'ノ/ア'サ/ク'ジカラ/プレゼンナ'ノデ、キョ'オノ/ゴ'ジマデニ/イタダケルト'/タ_スカリマ'_ス、ビ'イ、ワカリマ'_シタ、ヨ'ジニワ/オクリマ'_ス	A：田中さん、明日のプレゼン資料、最終確認お願いできますか。。B：はい。何時までに必要ですか。。A：明日の朝九時からプレゼンなので、今日の五時までにいただけると助かります。。B：わかりました。四時には送ります。	listening
A：道頓堀でお好み焼きを食べませんか。。B：いいですね。でも、今日は雨が降りそうですから、デパートの中のレストランはどうですか。。A：そうですね。そうしましょう。	エ'イ、ドオトンボリデ'/オコノミヤキオ'/タベマセ'ンカ、ビ'イ、イ'イデ_スネ、デ'モ、キョ'オワ/ア'メガ/オリ'ソオデ_スカラ、デパ'アトノ/ナ'カノ/レ'_ストランワ/ド'オデ_スカ、エ'イ、ソ'オデ_スネ、ソオ'/シマショ'オ	A：道頓堀でお好み焼きを食べませんか。。B：いいですね。でも、今日は雨が降りそうですから、デパートの中のレストランはどうですか。。A：そうですね。そうしましょう。	listening
A：日本語の勉強で困っていることがあるんですが、相談してもいいですか。。B：もちろん。何ですか。。A：漢字をなかなか覚えられなくて。。B：毎日少しずつでもいいから、書いて覚えるのが一番ですよ。あと、文章の中で出会うのも効果的です。	エ'イ、ニホンゴノ'/ベンキョオデ'/コマ'ッテ/イル'/コト'ガ/ア'ル/ン'デ_スガ、ソオダン'/_シテモ'/イ'イデ_スカ、ビ'イ、モチ'ロン、ナ'ニデ_スカ、エ'イ、カンジオ'/ナカナカ'/オボエラレ'ナ_クテ、ビ'イ、マ'イニ_チ/スコ'シズツデモ/イ'イカラ、カ'イテ/オボエ'ル/ノガ'/イチ'バンデ_スヨ、ア'ト、ブ'ンショオノ/ナ'カデ/デア'ウ/ノモ'/コオカ'テキデ_ス	A：日本語の勉強で困っていることがあるんですが、相談してもいいですか。。B：もちろん。何ですか。。A：漢字をなかなか覚えられなくて。。B：毎日少しずつでもいいから、書いて覚えるのが一番ですよ。あと、文章の中で出会うのも効果的です。	listening
A：日本語の勉強はどうですか。。B：難しいですが、楽しいです。特に漢字が好きです。。A：頑張ってくださいね。	エ'イ、ニホンゴノ'/ベンキョオワ'/ド'オデ_スカ、ビ'イ、ムズカシ'イデ_スガ、タノシ'イデ_ス、ト'クニ/カンジガ'/_スキ'デ_ス、エ'イ、ガンバ'ッテ/クダサ'イネ	A：日本語の勉強はどうですか。。B：難しいですが、楽しいです。特に漢字が好きです。。A：頑張ってくださいね。	listening
A：日本語の本でおすすめはありますか。。B：村上春樹の『ノルウェイの森』はどうですか。。A：難しすぎませんか。。B：辞書を使えば大丈夫ですよ。語彙力も増えます。	エ'イ、ニホンゴノ'/ホ'ンデ/オススメワ'/アリマ'_スカ、ビ'イ、ムラカミ'/ハ'ルキノ、ノルウェ'エノ/モリ'、ワ'/ド'オデ_スカ、エ'イ、ムズカ_シスギマセ'ンカ、ビ'イ、ジ'ショオ/_ツカエ'バ/ダイジョ'オブデ_スヨ、ゴイリョ'クモ/フエマ'_ス	A：日本語の本でおすすめはありますか。。B：村上春樹の『ノルウェイの森』はどうですか。。A：難しすぎませんか。。B：辞書を使えば大丈夫ですよ。語彙力も増えます。	listening
A：部長、来週の会議の資料ができました。確認していただけますか。。B：ありがとう。今日中に目を通すから、修正点があれば明日の朝伝えるね。。A：わかりました。よろしくお願いします。	エ'イ、ブチョオ'、ライシュウノ'/カ'イギノ/シ'リョオガ/デキマ'_シタ、カクニン'/_シテ'/イタダケマ'_スカ、ビ'イ、アリ'ガトオ、キョオジュウニ'/メ'オ/ト'オ_スカラ、シュウセエ'テンガ/アレ'バ/ア_シタ'ノ/ア'サ/_ツタエルネ'、エ'イ、ワカリマ'_シタ、ヨロ_シクオネガイシマ'_ス	A：部長、来週の会議の資料ができました。確認していただけますか。。B：ありがとう。今日中に目を通すから、修正点があれば明日の朝伝えるね。。A：わかりました。よろしくお願いします。	listening
A：明日のテストは何時から始まりますか。。B：午前九時からですよ。三十分前には教室に来てください。。A：はい、わかりました。	エ'イ、ア_シタ'ノ/テ'_ストワ/ナン'ジカラ/ハジマリマ'_スカ、ビ'イ、ゴ'ゼン/ク'ジカラデ_スヨ、サンジュッ'プン/マ'エニワ/キョオ_シツニ'/キ'テ/クダサ'イ、エ'イ、ハ'イ、ワカリマ'_シタ	A：明日のテストは何時から始まりますか。。B：午前九時からですよ。三十分前には教室に来てください。。A：はい、わかりました。	listening
A：明日のパーティー、何時に行きますか。。B：午後6時半に行くつもりです。。A：じゃあ、駅で6時に待ち合わせましょう。。B：わかりました。	エ'イ、ア_シタ'ノ/パ'アティイ、ナン'ジニ/イキマ'_スカ、ビ'イ、ゴ'ゴ/ロクジハ'ンニ/イ_ク'/ツモリデ'_ス、エ'イ、ジャ'ア、エ'キデ/ロク'ジニ/マチアワセマショ'オ、ビ'イ、ワカリマ'_シタ	A：明日のパーティー、何時に行きますか。。B：午後6時半に行くつもりです。。A：じゃあ、駅で6時に待ち合わせましょう。。B：わかりました。	listening
A：明日のパーティーに何を持っていきますか。。B：飲み物を持っていこうと思います。Aさんは？。A：私はケーキを作ります。	エ'イ、ア_シタ'ノ/パ'アティイニ/ナ'ニオ/モ'ッテ/イキマ'_スカ、ビ'イ、ノミ'モノオ/モ'ッテ/イコオト'/オモイマ'_ス、エ'イサンワ？、エ'イ、ワタシワ'/ケ'エキオ/_ツクリマ'_ス	A：明日のパーティーに何を持っていきますか。。B：のみものを持っていこうと思います。Aさんは？。A：私はケーキを作ります。	listening
A：明日の飲み会、何人ぐらい来るかな。。B：今のところ、八人かな。田中さんが急に来られなくなったから。。A：そうか。じゃ、予約の人数を変更しておくね。。B：お願い。あと、個室がいいんだけど。。A：わかった、聞いてみるよ。	エ'イ、ア_シタ'ノ/ノミ'カイ、ナンニング'ライ/ク'ルカナ、ビ'イ、イ'マノ/トコロ'、ハチ'ニンカナ、タナカサンガ'/キュウニ'/コラレ'ナク/ナ'ッタカラ、エ'イ、ソオカ'、ジャ'、ヨヤクノ'/ニ'ンズウオ/ヘンコオ'/_シテ'/オクネ'、ビ'イ、オネガイ'、ア'ト、コ_シツガ'/イ'イ/ン'ダケド、エ'イ、ワカ'ッタ、キイテ'/ミ'ルヨ	A：明日の飲み会、何人ぐらい来るかな。。B：今のところ、八人かな。田中さんが急に来られなくなったから。。A：そうか。じゃ、予約の人数を変更しておくね。。B：お願い。あと、個室がいいんだけど。。A：わかった、聞いてみるよ。	listening
A：来期の販売目標について、現状の市場分析を踏まえると、ご提案の数値はやや楽観的に感じます。。B：ご指摘ありがとうございます。確かに、競合の値下げ攻勢を考慮すると、目標を一割程度下方修正したほうが現実的かもしれません。。A：その方が、達成可能性も高まりますし、社員の士気にもいい影響があるでしょう。	エ'イ、ラ'イキノ/ハンバイモ'_クヒョオニ/ツ'イテ、ゲンジョオノ'/シジョオブ'ンセキオ/フマエ'ルト、ゴテ'エアンノ/ス'ウチワ/ヤ'ヤ/ラッカン'テキニ/カンジマ'_ス、ビ'イ、ゴシ'テキアリガトオ/ゴザイマ'_ス、タ'_シカニ、キョオゴオノ'/ネサゲコ'オセエオ/コ'オリョ/スルト'、モ_クヒョオオ'/イチワリテ'エド/カホオシュ'ウセエ/_シタ'/ホ'オガ/ゲンジツ'テ_キカモ/シレマセ'ン、エ'イ、ソノ'/ホ'オガ、タッセエ'/カノオセエモ'/タカマリマ'_スシ、シャ'インノ/_シキ'ニモ/イ'イ/エエキョオガ'/ア'ルデショオ	A：来期の販売目標について、現状の市場分析を踏まえると、ご提案の数値はやや楽観的に感じます。。B：ご指摘ありがとうございます。確かに、競合の値下げ攻勢を考慮すると、目標を一割程度下方修正したほうが現実的かもしれません。。A：その方が、達成可能性も高まりますし、社員の士気にもいい影響があるでしょう。	listening
A：来月から営業部の課長として、君を昇進させたいと考えている。。B：ありがとうございます。光栄ですが、私にはまだ経験が浅いように思いますが。。A：確かに若いが、最近のプロジェクトでの実績は他の社員より優れている。チームを引っ張る力もある。やってみないか。。B：分かりました。精一杯努めます。	エ'イ、ラ'イゲ_ツカラ/エエギョオ'ブノ/カチョオト'/_シテ'、キミオ'/ショオシン'/サセタ'イト/カンガ'エテ/イル'、ビ'イ、アリ'ガトオ/ゴザイマ'_ス、コオエエデ'_スガ、ワタシニワ'/マ'ダ/ケエケンガ'/アサイ'/ヨ'オニ/オモイマ'_スガ、エ'イ、タ'_シカニ/ワカ'イガ、サイキンノ'/プロ'ジェ_クトデノ/ジッセキワ'/タ'ノ/シャ'インヨリ/スグレ'テ/イル'、チ'イムオ/ヒッパ'ル/_チカラ'モ/ア'ル、ヤ'ッテ/ミ'ナイカ、ビ'イ、ワカリマ'_シタ、セエイ'ッパイ/_ツトメマ'_ス	A：来月から営業部の課長として、君を昇進させたいと考えている。。B：ありがとうございます。光栄ですが、私にはまだ経験が浅いように思いますが。。A：確かに若いが、最近のプロジェクトでの実績は他の社員より優れている。チームを引っ張る力もある。やってみないか。。B：分かりました。精一杯努めます。	listening
A：来月の新商品発表会についてですが、会場の確保はいかがでしょうか。。B：都内のホテルを二箇所候補に挙げています。今週中に下見に行く予定です。。A：予算は予定通りですか。。B：はい、上限内で収まる見込みです。	エ'イ、ラ'イゲツノ/シンショオヒンハッピョオ'カイニ/ツ'イテデ_スガ、カイジョオノ'/カ'_クホワ/イカ'ガデショオカ、ビ'イ、ト'ナイノ/ホ'テルオ/ニ'カショ/コ'オホニ/アゲテ'/イマ'_ス、コンシュウチュウニ'/_シタミニ'/イク'/ヨテエデ'_ス、エ'イ、ヨ'サンワ/ヨテエド'オリデ_スカ、ビ'イ、ハ'イ、ジョオゲン'ナイデ/オサマ'ル/ミコミデ'_ス	A：来月の新商品発表会についてですが、会場の確保はいかがでしょうか。。B：都内のホテルを二箇所候補に挙げています。今週中に下見に行く予定です。。A：予算は予定通りですか。。B：はい、上限内で収まる見込みです。	listening
A：来月の大阪出張の件ですが、現地のクライアントとの打ち合わせは午後からですので、午前中は空いています。。B：じゃ、せっかくだから午前中に工場の視察を入れてもらえますか。。A：承知しました。先方に連絡しておきます。	エ'イ、ラ'イゲツノ/オオサカシュ'ッチョオノ/ケ'ンデ_スガ、ゲ'ンチノ/クラ'イアントトノ/ウチアワセワ'/ゴ'ゴカラデ_スノデ、ゴゼンチュウワ'/アイテ'/イマ'_ス、ビ'イ、ジャ'、セッカク'/ダ'カラ/ゴゼンチュウニ'/コオジョ'オノ/_シサツオ'/イレテ'/モラエマ'_スカ、エ'イ、ショオ_チ'/シマ'_シタ、センポオニ'/レンラク'/_シテ'/オキマ'_ス	A：来月の大阪出張の件ですが、現地のクライアントとの打ち合わせは午後からですので、午前中は空いています。。B：じゃ、せっかくだから午前中に工場の視察を入れてもらえますか。。A：承知しました。先方に連絡しておきます。	listening
A：来週、お時間ありますか。。B：月曜日と水曜日なら大丈夫です。。A：では、水曜日の午後二時はいかがでしょうか。。B：はい、その時間でお願いします。	エ'イ、ライシュウ'、オ'/ジカン'/アリマ'_スカ、ビ'イ、ゲツヨ'オビト/スイヨ'オビナラ/ダイジョ'オブデ_ス、エ'イ、デ'ワ、スイヨ'オビノ/ゴ'ゴ/ニ'ジワ/イカ'ガデショオカ、ビ'イ、ハ'イ、ソノ'/ジカンデ'/オネガイ'/シマ'_ス	A：来週、お時間ありますか。。B：月曜日と水曜日なら大丈夫です。。A：では、水曜日の午後二時はいかがでしょうか。。B：はい、その時間でお願いします。	listening
A：来週の出張、大阪のホテルはもう予約した？。B：まだなんだ。駅の近くで探しているんだけど、どこがいいかな。。A：梅田周辺なら便利だと思うよ。値段もそんなに高くないし。。B：じゃ、今日中に予約するよ。ありがとう。	エ'イ、ライシュウノ'/シュッチョオ'、オオサカノ'/ホ'テルワ/モ'オ/ヨヤク'/_シタ'？、ビ'イ、マ'ダナ/ン'ダ、エ'キノ/チ'カクデ/サガ_シテ'/イル'/ン'ダケド、ド'コガ/イ'イカナ、エ'イ、ウメダシュ'ウヘンナラ/ベ'ンリダト/オモ'ウヨ、ネダンモ'/ソンナニ'/タカ'クナイシ、ビ'イ、ジャ'、キョオジュウニ'/ヨヤ_ク'/スルヨ'、アリ'ガトオ	A：来週の出張、大阪のホテルはもう予約した？。B：まだなんだ。駅の近くで探しているんだけど、どこがいいかな。。A：梅田周辺なら便利だと思うよ。値段もそんなに高くないし。。B：じゃ、今日中に予約するよ。ありがとう。	listening
A：履歴書を拝見しましたが、前職を辞めた理由を教えてください。。B：はい、もっと専門的なスキルを身につけたいと思い、転職を決めました。。A：なるほど。当社で何をしたいですか。。B：マーケティングの経験を活かして、新しい商品の企画に挑戦したいです。	エ'イ、リレ_キショオ'/ハイケン'/シマ'_シタガ、ゼン'ショクオ/ヤメタ'/リユウオ'/オシエテ'/クダサ'イ、ビ'イ、ハ'イ、モ'ット/センモン'テキナ/_スキ'ルオ/ミニ'/_ツケタ'イト/オモ'イ、テンショクオ'/キメマ'_シタ、エ'イ、ナルホド'、ト'オシャデ/ナ'ニオ/_シタ'イデ_スカ、ビ'イ、マアケ'ティングノ/ケエケンオ'/イカ'_シテ、アタラシ'イ/ショ'オヒンノ/_キカクニ'/チョオセン'/_シタ'イデ_ス	A：履歴書を拝見しましたが、前職を辞めた理由を教えてください。。B：はい、もっと専門的なスキルを身につけたいと思い、転職を決めました。。A：なるほど。当社で何をしたいですか。。B：マーケティングの経験を活かして、新しい商品の企画に挑戦したいです。	listening
A：鈴木さん、昨日提出してもらった企画書なんだけど、コンセプトは面白いと思う。ただ、予算の部分がもう少し具体的だといいかな。。B：わかりました。見積もりを取り直して、金曜日までに修正版を提出します。。A：お願いします。	エ'イ、スズ_キサン'、キノ'オ/テエ_シュツ'/_シテ'/モラッタ'/_キカ_クショナ'/ン'ダケド、コ'ンセ_プトワ/オモシロ'イト/オモ'ウ、タ'ダ、ヨ'サンノ/ブ'ブンガ/モオ_スコ'シ/グタイ'テキダト/イ'イカナ、ビ'イ、ワカリマ'_シタ、ミツモリオ'/トリナオ'_シテ、キンヨ'オビマデニ/シュウセエ'バンオ/テエ_シュツ'/シマ'_ス、エ'イ、オネガイ'/シマ'_ス	A：鈴木さん、昨日提出してもらった企画書なんだけど、コンセプトは面白いと思う。ただ、予算の部分がもう少し具体的だといいかな。。B：わかりました。見積もりを取り直して、金曜日までに修正版を提出します。。A：お願いします。	listening
AI技術の発展に伴い、倫理的な課題も深刻化している。アルゴリズムの偏見、プライバシーの侵害、雇用の喪失など、社会全体で取り組むべき問題が山積している。技術の進歩を享受するためには、それに見合った制度設計と社会的合意の形成が不可欠である。	エエアイギ'ジュツノ/ハッテンニ'/トモナ'イ、リンリ'テキナ/カダイモ'/シンコ_クカ'/_シテ'/イル'、アルゴリ'ズムノ/ヘンケン'、プラ'イバシイノ/シンガイ'、コヨオノ'/ソオ_シツナ'ド、シャ'カイ/ゼンタイデ'/トリク'ムベキ/モンダイガ'/サンセキ'/_シテ'/イル'、ギ'ジュツノ/シ'ンポオ/キョ'オジュ/スル'/タメ'ニワ、ソレニ'/ミア'ッタ/セエドセ'ッケエト/シャカイ'テキ/ゴオイノ'/ケエセエガ'/_フカ'ケツデアル	AI技術の発展に伴い、倫理的な課題も深刻化している。アルゴリズムの偏見、プライバシーの侵害、雇用の喪失など、社会全体で取り組むべき問題が山積している。技術の進歩を享受するためには、それに見合った制度設計と社会的合意の形成が不可欠である。	listening
SNSの普及により、誰もが情報の発信者になれる時代を迎えた。これは民主主義の深化に資する一方で、フェイクニュースの拡散や、世論の二極化といった新たな問題も生み出している。メディアリテラシー教育の重要性は、かつてないほど高まっていると言えよう。	エスエヌエ'スノ/_フキュウニ'/ヨ'リ、ダ'レモガ/ジョオホオノ'/ハッシンシャニ'/ナレ'ル/ジダイオ'/ムカエタ'、コレワ'/ミンシュ'シュギノ/シ'ンカニ/_シス'ル/イッポ'オデ、フェエクニュ'ウスノ/カ_クサンヤ'、セ'ロンノ/ニキョ_クカト'/イッタ'/ア'ラタナ/モンダイモ'/ウミダ'_シテ/イル'、メディアリテラシイキョ'オイクノ/ジュウヨオセエワ'、カ'_ツテ/ナ'イホド/タカマ'ッテ/イルト'/イエヨオ'	SNSの普及により、誰もが情報の発信者になれる時代を迎えた。これは民主主義の深化に資する一方で、フェイクニュースの拡散や、世論の二極化といった新たな問題も生み出している。メディアリテラシー教育の重要性は、かつてないほど高まっていると言えよう。	listening
あした、しろい シャツと くろい ズボンを きて いきます。	ア_シタ'、シロ'イ、シャ'_ツト、クロ'イ、ズ'ボンオ、キ'テ、イキマ'_ス	あした、しろい シャツと くろい ズボンを きて いきます。	listening
あした、ともだちと こうえんに いきます。	ア_シタ'、トモダ_チト'、コオエンニ'、イキマ'_ス	あした、ともだちと こうえんに いきます。	listening
オンライン教育の普及により、地方に住んでいる学生でも、都市部の有名講師の授業を受けられるようになりました。教育格差の解消に貢献するものとして注目されています。	オンラインキョ'オイクノ/_フキュウニ'/ヨ'リ、_チホ'オニ/ス'ンデ/イル'/ガ_クセエデモ'、トシ'ブノ/ユウメエ'/コ'オシノ/ジュ'ギョオオ/ウケラレ'ル/ヨ'オニ/ナリマ'_シタ、キョオイ_クカ'_クサノ/カイショオニ'/コオケン'/スル'/モノ'ト/_シテ'/チュウモ_ク'/サレテ'/イマ'_ス	オンライン教育の普及により、地方に住んでいる学生でも、都市部の有名講師の授業を受けられるようになりました。教育格差の解消に貢献するものとして注目されています。	listening
きょうは にちようびです。てんきは はれです。あたたかいです。	キョ'オワ、ニチヨオ'ビデ_ス、テンキワ'、ハレデ_ス'、アタタカ'イデ_ス	きょうは にちようびです。てんきは はれです。あたたかいです。	listening
この店のラーメンは、スープが特別美味しいです。豚骨を十時間以上煮込んで作っています。一杯八百円です。	コノ'/ミセ'ノ/ラ'アメンワ、ス'ウプガ/トクベツ'/オイシ'イデ_ス、トンコツオ'/ジュウジ'カン/イ'ジョオ/ニコ'ンデ/_ツク'ッテ/イマ'_ス、イ'ッパイ/ハッピャク'エンデ_ス	この店のラーメンは、スープが特別美味しいです。豚骨を十時間以上煮込んで作っています。一杯八百円です。	listening
