text	kana	fed_text	sources
なければならない	ナ'ケレバ/ナラ'ナイ	なければならない	vocab-n5
なぜ	ナ'ゼ	なぜ	vocab-n5,vocab-n2
など	ナ'ド	など	vocab-n5
ななつ	ナ'/ナ'ツ	ななつ	vocab-n5
なに	ナ'ニ	なに	vocab-n5
なまえ	ナ'マ/エ'	なまえ	vocab-n5
ならう	ナラ'ウ	ならう	vocab-n5
ならぶ	ナラブ'	ならぶ	vocab-n5,vocab-n4
ならべる	ナラベル'	ならべる	vocab-n5,vocab-n4,vocab-n3
なる	ナ'ル	なる	vocab-n5,vocab-n3
にがつ	ニ'/ガツ'	にがつ	vocab-n5
にぎやか	ニギ'ヤカ	にぎやか	vocab-n5,vocab-n3,vocab-n2
にく	ニク'	にく	vocab-n5
にし	ニ'/シ'	にし	vocab-n5
にちようび	ニチヨオ'ビ	にちようび	vocab-n5
にほん	ニホ'ン	にほん	vocab-n5
にほんご	ニホンゴ'	にほんご	vocab-n5
にもつ	ニ'/モ'ツ	にもつ	vocab-n5,vocab-n4
にゅーす	ニュ'ウス	にゅーす	vocab-n5
にわ	ニワ'	にわ	vocab-n5
ぬぐ	ヌ'グ	ぬぐ	vocab-n5
ねくたい	ネ'/_クタ'イ	ねくたい	vocab-n5,vocab-n4
ねこ	ネ'コ	ねこ	vocab-n5
ねむい	ネムイ'	ねむい	vocab-n5,vocab-n4,vocab-n3
ねる	ネ'ル	ねる	vocab-n5
のーと	ノオト'	のーと	vocab-n5
のぼる	ノボル'	のぼる	vocab-n5
のみもの	ノミ'モノ	のみもの	vocab-n5
のむ	ノ'ム	のむ	vocab-n5
のる	ノル'	のる	vocab-n5
は	ハ'	kana:ハ'	vocab-n5,vocab-n4
ぱーてぃー	パ'ア/ティイ'	ぱーてぃー	vocab-n5
はい	ハ'イ	はい	vocab-n5,vocab-n3
はいる	ハ'イル	はいる	vocab-n5
はがき	ハ'ガキ	kana:ハ'ガキ	vocab-n5
ばかり	バ'カリ	ばかり	vocab-n5
はく	ハ'ク	kana:ハ'ク	vocab-n5
はこ	ハ'コ	kana:ハ'コ	vocab-n5,vocab-n3
はし	ハ'シ	はし	vocab-n5
はじまる	ハジマル'	はじまる	vocab-n5,vocab-n4
はじめて	ハジ'メテ	はじめて	vocab-n5,vocab-n2
はじめまして	ハジメマ'_シテ	はじめまして	vocab-n5
はじめる	ハジメル'	はじめる	vocab-n5,vocab-n4
はしる	ハシ'ル	はしる	vocab-n5
はず	ハズ'	はず	vocab-n5
ばす	バ'ス	ばす	vocab-n5
ぱそこん	パソコン'	ぱそこん	vocab-n5
はたらく	ハタラク'	はたらく	vocab-n5
はちがつ	ワ'/チ'/ガツ'	はちがつ	vocab-n5
はっきり	ハッキ'リ	はっきり	vocab-n5,vocab-n4,vocab-n3,vocab-n2,confusables-word
はな	ハ'ナ	kana:ハ'ナ	vocab-n5
はなし	ハ'ナし	kana:ハ'ナし	vocab-n5
はなす	ハ'ナす	kana:ハ'ナす	vocab-n5,vocab-n3,vocab-n2
はやい	ハヤ'イ	はやい	vocab-n5
ばん	バ'ン	ばん	vocab-n5
ぱん	パ'ン	ぱん	vocab-n5
ばんごう	バンゴオ'	ばんごう	vocab-n5,vocab-n4
ばんごはん	バ'ン/ゴ'ハン	ばんごはん	vocab-n5
はんさむ	ハ'ン/サ'ム	はんさむ	vocab-n5
はんぶん	ハンブン'	はんぶん	vocab-n5
ひがし	ヒガシ'	ひがし	vocab-n5
ひく	ヒ'ク	ヒク	vocab-n5,vocab-n4,vocab-n3
ひくい	ヒ'クイ	ヒクい	vocab-n5
ひこうき	_ヒコオキ'	ひこうき	vocab-n5,vocab-n4
ひだり	ヒダリ'	ひだり	vocab-n5
ひと	_ヒト'	ひと	vocab-n5
ひとつ	_ヒト'ツ	ひとつ	vocab-n5
ひま	ヒマ'	ひま	vocab-n5
びょういん	ビョオイン'	びょういん	vocab-n5
びょうき	ビョオキ'	びょうき	vocab-n5,vocab-n4,vocab-n3
ひる	ヒ'ル	ひる	vocab-n5
ひるごはん	ヒ'ル/ゴ'ハン	ひるごはん	vocab-n5
ひろい	ヒロ'イ	ひろい	vocab-n5
ふうとう	フウトウ'	ふうとう	vocab-n5,vocab-n4
ぷーる	プ'ウル	ぷーる	vocab-n5
ふぉーく	フォ'オク	ふぉーく	vocab-n5
ふく	_フク'	ふく	vocab-n5,vocab-n4,vocab-n3
ふくざつ	_フクザツ'	ふくざつ	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ふたつ	_フタツ'	ふたつ	vocab-n5
ふつう	_フツウ'	ふつう	vocab-n5,vocab-n4,vocab-n3
ふとい	_フト'イ	ふとい	vocab-n5,vocab-n4
ふね	フ'ネ	ふね	vocab-n5,vocab-n4
ふべん	フ'ベン	ふべん	vocab-n5,vocab-n3,vocab-n2
ふらんす	フランス'	ふらんす	vocab-n5
ふる	フ'ル	ふる	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ふるい	フル'イ	ふるい	vocab-n5
ぷれぜんと	プレ'ゼント	ぷれぜんと	vocab-n5
ぶん	ブ'ン	ぶん	vocab-n5
ぶんか	ブ'ンカ	ぶんか	vocab-n5,vocab-n4,vocab-n3,vocab-n2
ぺーじ	ペエジ'	ぺーじ	vocab-n5
へた	ヘタ'	へた	vocab-n5,vocab-n4
べっど	ベッド'	べっど	vocab-n5
へや	ヘヤ'	へや	vocab-n5
ぺん	ペ'ン	ぺん	vocab-n5
べんきょう	ベンキョオ'	べんきょう	vocab-n5
べんきょうする	ベンキョオ'/スル'	べんきょうする	vocab-n5
べんり	ベ'ンリ	べんり	vocab-n5,vocab-n3,vocab-n2
ほう	ホ'オ	ほう	vocab-n5
ぼうし	ボウシ'	ぼうし	vocab-n5,vocab-n3
ぼーるぺん	ボオルペ'ン	ぼーるぺん	vocab-n5
ぼく	ボ'ク	ぼく	vocab-n5
ほしい	ホシ'イ	ほしい	vocab-n5
ほそい	ホソ'イ	ほそい	vocab-n5,vocab-n4
ほてる	ホテ'ル	ほてる	vocab-n5
ほん	ホ'ン	ほん	vocab-n5
ほんとうに	ホント'オニ	ほんとうに	vocab-n5
まいあさ	マイアサ'	まいあさ	vocab-n5
まいしゅう	マイシュウ'	まいしゅう	vocab-n5
まいつき	マイ_ツキ'	まいつき	vocab-n5
まいとし	マイトシ'	まいとし	vocab-n5
まいにち	マ'イニチ	まいにち	vocab-n5
まいばん	マイバン'	まいばん	vocab-n5
まえ	マ'エ	まえ	vocab-n5
まがる	マガル'	まがる	vocab-n5,vocab-n3
ましょう	マショ'オ	ましょう	vocab-n5
まず	マ'ズ	まず	vocab-n5,vocab-n4,vocab-n2
まずい	マズ'イ	まずい	vocab-n5,vocab-n3
また	マタ'	また	vocab-n5
まだ	マ'ダ	まだ	vocab-n5,confusables-word
または	マ'タハ	マタハ	vocab-n5,vocab-n4
まち	マチ'	まち	vocab-n5
まつ	マ'ツ	まつ	vocab-n5
まっすぐ	マッス'グ	まっすぐ	vocab-n5
まで	マ'デ	まで	vocab-n5
まど	マ'/ド'	まど	vocab-n5
まるい	マルイ'	まるい	vocab-n5,vocab-n4,vocab-n3
みがく	ミガク'	みがく	vocab-n5,vocab-n4,vocab-n3,vocab-n2
みかん	ミ'カン	みかん	vocab-n5
みぎ	ミ'ギ	みぎ	vocab-n5
みじかい	ミジカ'イ	みじかい	vocab-n5
みず	ミ'ズ	みず	vocab-n5
みせ	ミセ'	みせ	vocab-n5
みせる	ミセ'ル	みせる	vocab-n5
みち	ミ'チ	みち	vocab-n5
みっつ	ミ'ッツ	みっつ	vocab-n5
みなさん	ミナ'サン	みなさん	vocab-n5
みなみ	ミナミ'	みなみ	vocab-n5
みみ	ミミ'	みみ	vocab-n5
みる	ミ'ル	みる	vocab-n5
みんな	ミンナ'	みんな	vocab-n5
むこう	ムコオ'	むこう	vocab-n5,vocab-n3,vocab-n2
むずかしい	ムズカシ'イ	むずかしい	vocab-n5
むすこ	ム_スコ'	むすこ	vocab-n5,vocab-n4
むすめ	ムスメ'	むすめ	vocab-n5,vocab-n4
むっつ	ム'ッツ	むっつ	vocab-n5
め	メ'	め	vocab-n5
めがね	メ'ガネ	めがね	vocab-n5
めずらしい	メズラシ'イ	めずらしい	vocab-n5,vocab-n4,vocab-n3,vocab-n2
もう	モ'オ	もう	vocab-n5,confusables-word
もういちど	モ'オ/イチ'ド	もういちど	vocab-n5
もうすこし	モ'オ/_スコ'シ	もうすこし	vocab-n5
もくようび	モクヨオビ'	もくようび	vocab-n5
もつ	モ'ツ	もつ	vocab-n5
もっと	モ'ット	もっと	vocab-n5
もの	モノ'	もの	vocab-n5
もらう	モラウ'	もらう	vocab-n5
もん	モ'ン	もん	vocab-n5
もんだい	モンダイ'	もんだい	vocab-n5,vocab-n3,vocab-n2
や	ヤ'	や	vocab-n5
やくそく	ヤ_クソク'	やくそく	vocab-n5,vocab-n4,vocab-n3,vocab-n2
やさい	ヤサイ'	やさい	vocab-n5
やさしい	ヤサシイ'	やさしい	vocab-n5,vocab-n4
やすい	ヤス'イ	やすい	vocab-n5
やすみ	ヤスミ'	やすみ	vocab-n5
やすむ	ヤス'ム	やすむ	vocab-n5
やっつ	ヤ'ッツ	やっつ	vocab-n5
やっと	ヤット'	やっと	vocab-n5,vocab-n4,vocab-n3,confusables-word
やま	ヤマ'	やま	vocab-n5
ゆうがた	ユウガタ'	ゆうがた	vocab-n5
ゆうびんきょく	ユウビン'キョク	ゆうびんきょく	vocab-n5
ゆうめい	ユウメイ'	ゆうめい	vocab-n5,vocab-n4,vocab-n3
ゆき	ユキ'	ゆき	vocab-n5
ゆっくり	ユック'リ	ゆっくり	vocab-n5,vocab-n4,vocab-n3
ゆび	ユビ'	ゆび	vocab-n5,vocab-n4
ようじ	ヨオジ'	ようじ	vocab-n5
ようだ	ヨ'オダ	ようだ	vocab-n5
ようふく	ヨオ_フク'	ようふく	vocab-n5
よく	ヨ'ク	よく	vocab-n5
よこ	ヨコ'	よこ	vocab-n5
よっつ	ヨッツ'	よっつ	vocab-n5
よぶ	ヨブ'	よぶ	vocab-n5
よむ	ヨ'ム	よむ	vocab-n5
よる	ヨル'	よる	vocab-n5,vocab-n3
よろしくおねがいします	ヨロ_シクオネガイシマ'_ス	よろしくおねがいします	vocab-n5
よわい	ヨワ'イ	よわい	vocab-n5
らいげつ	ライゲツ'	らいげつ	vocab-n5
らいしゅう	ライシュウ'	らいしゅう	vocab-n5
らいねん	ラ'イネン	らいねん	vocab-n5
らじお	ラ'ジオ	らじお	vocab-n5
りっぱ	リッパ'	りっぱ	vocab-n5,vocab-n4,vocab-n3
りゅうがくせい	リュウガ_クセイ'	りゅうがくせい	vocab-n5
りょうしん	リョオシン'	りょうしん	vocab-n5,vocab-n2
りょうり	リョ'オリ	りょうり	vocab-n5
りょうりする	リョ'オリ/スル'	りょうりする	vocab-n5,vocab-n4
りょこう	リョコオ'	りょこう	vocab-n5
りょこうする	リョコオ'/スル'	りょこうする	vocab-n5
りんご	リンゴ'	りんご	vocab-n5
れいぞうこ	レイゾオ'コ	れいぞうこ	vocab-n5
れきし	レ_キシ'	れきし	vocab-n5,vocab-n4,vocab-n3,vocab-n2
れすとらん	レ'_ストラン	れすとらん	vocab-n5
れんしゅう	レンシュウ'	れんしゅう	vocab-n5,vocab-n3
れんしゅうする	レンシュウ'/スル'	れんしゅうする	vocab-n5
ろくがつ	ロクガツ'	ろくがつ	vocab-n5
わかい	ワカ'イ	わかい	vocab-n5
わかる	ワカ'ル	わかる	vocab-n5
わすれる	ワスレル'	わすれる	vocab-n5,vocab-n4
わたし	ワタシ'	わたし	vocab-n5
わたす	ワタス'	わたす	vocab-n5,vocab-n3,vocab-n2
わたる	ワタル'	わたる	vocab-n5
わらう	ワラウ'	わらう	vocab-n5,vocab-n4,vocab-n1
わるい	ワル'イ	わるい	vocab-n5
