text	kana	fed_text	sources
にんぎょう	ニンギョオ'	にんぎょう	vocab-n4
ねがう	ネガ'ウ	ねがう	vocab-n4,vocab-n3,vocab-n2
ねだん	ネダン'	ねだん	vocab-n4,vocab-n3
ねつ	ネ'ツ	ねつ	vocab-n4
ねっしん	ネ'ッシン	ねっしん	vocab-n4,vocab-n3,vocab-n2
のど	ノ'ド	のど	vocab-n4
のり	ノリ'	のり	vocab-n4
のりかえ	ノリカエ'	のりかえ	vocab-n4,vocab-n3
のりもの	ノリモノ'	のりもの	vocab-n4
のんびり	ノンビ'リ	のんびり	vocab-n4,vocab-n3,vocab-n2
はくぶつかん	ハ'クぶつかん	kana:ハ'クぶつかん	vocab-n4,vocab-n2
はげしい	ハゲシ'イ	はげしい	vocab-n4,vocab-n3,vocab-n2
はこぶ	ハ'コぶ	kana:ハ'コぶ	vocab-n4
はさみ	ハサミ'	はさみ	vocab-n4
はずかしい	ハズカシ'イ	はずかしい	vocab-n4,vocab-n3,vocab-n2
ぱすぽーと	パ'/_スポ'オト	ぱすぽーと	vocab-n4
はたして	ハタ'_シテ	はたして	vocab-n4,vocab-n3,vocab-n2
はっぴょう	ハッピョオ'	はっぴょう	vocab-n4,vocab-n2
はっぴょうする	ハッピョオ'/スル'	はっぴょうする	vocab-n4,vocab-n3
はで	ワデ'	はで	vocab-n4,vocab-n3,vocab-n2
はなしあう	ハ'ナしあう	kana:ハ'ナしあう	vocab-n4
はなみ	ハ'ナみ	kana:ハ'ナみ	vocab-n4
はね	ハネ'	はね	vocab-n4
はみがき	ワ'/ミガキ'	はみがき	vocab-n4
はやし	ハヤ'シ	はやし	vocab-n4,vocab-n3
ばんぐみ	バングミ'	ばんぐみ	vocab-n4,vocab-n3,vocab-n2
はんざい	ハンザイ'	はんざい	vocab-n4,vocab-n3,vocab-n2
はんたいする	ハンタイ'/スル'	はんたいする	vocab-n4,vocab-n3
はんめん	ハンメン'	はんめん	vocab-n4,vocab-n3
ひ	ヒ'	ひ	vocab-n4
ぴあの	ピ'アノ	ぴあの	vocab-n4
ひえる	ヒエ'ル	ひえる	vocab-n4,vocab-n3
ひきだし	_ヒキダシ'	ひきだし	vocab-n4
びざ	ビ'/ザ'	びざ	vocab-n4
びじゅつかん	ビジュ_ツカン'	びじゅつかん	vocab-n4,vocab-n2
ひっこす	ヒッコ'ス	ひっこす	vocab-n4,vocab-n3
ぴったり	ピッタ'リ	ぴったり	vocab-n4,vocab-n3,vocab-n2
ひつよう	_ヒツヨオ'	ひつよう	vocab-n4,vocab-n3
ひとしい	_ヒトシ'イ	ひとしい	vocab-n4,vocab-n3,vocab-n2
ひやす	ヒヤ'ス	ひやす	vocab-n4,vocab-n3
ひらく	ヒラ'ク	ひらく	vocab-n4
ひらたい	ヒラタイ'	ひらたい	vocab-n4
ひろう	ヒロウ'	ひろう	vocab-n4,vocab-n3
ひろば	ヒ'ロバ	ひろば	vocab-n4
ふぁいる	ファ'イル	ふぁいる	vocab-n4
ふえる	フエ'ル	ふえる	vocab-n4,vocab-n3
ぶか	ブカ'	ぶか	vocab-n4,vocab-n3
ふかい	_フカ'イ	ふかい	vocab-n4,vocab-n3
ぶきよう	ブキヨオ'	ぶきよう	vocab-n4,vocab-n3
ぶじ	ブジ'	ぶじ	vocab-n4,vocab-n3,vocab-n2
ふしぎ	_フシギ'	ふしぎ	vocab-n4,vocab-n3,vocab-n2
ふじゅうぶん	フジュウブン'	ふじゅうぶん	vocab-n4
ぶちょう	ブチョオ'	ぶちょう	vocab-n4
ふとん	_フトン'	ふとん	vocab-n4
ふまん	フマン'	ふまん	vocab-n4,vocab-n3,vocab-n2
ふむ	フム'	ふむ	vocab-n4
ふやす	フヤ'ス	ふやす	vocab-n4,vocab-n3
ふよう	フヨオ'	ふよう	vocab-n4,vocab-n1
ぷりんと	プリント'	ぷりんと	vocab-n4
ぶんしょう	ブンショオ'	ぶんしょう	vocab-n4,vocab-n3
ぶんぽう	ブンポオ'	ぶんぽう	vocab-n4,vocab-n3
ぺっと	ペ'ッ/ト'	ぺっと	vocab-n4
へらす	ヘラス'	へらす	vocab-n4,vocab-n3
ぺらぺら	ペラペラ'	ぺらぺら	vocab-n4,vocab-n3
へる	ヘル'	へる	vocab-n4,vocab-n3
へんじ	ヘ'ンジ	へんじ	vocab-n4,vocab-n3,vocab-n2
ぼうえき	ボオエキ'	ぼうえき	vocab-n4,vocab-n3,vocab-n2
ほうこくする	ホオコ_ク'/スル'	ほうこくする	vocab-n4,vocab-n3
ほうりつ	ホオリツ'	ほうりつ	vocab-n4,vocab-n3,vocab-n2
ぼーる	ボオル'	ぼーる	vocab-n4
ほし	ホシ'	ほし	vocab-n4,vocab-n3
ほす	ホ'ス	ほす	vocab-n4,vocab-n3
ほとんど	ホト'ンド	ほとんど	vocab-n4,confusables-word
ほめる	ホメ'ル	ほめる	vocab-n4
ほんやく	ホンヤク'	ほんやく	vocab-n4
ほんやくする	ホンヤ_ク'/スル'	ほんやくする	vocab-n4,vocab-n3,vocab-n2
ぼんやり	ボンヤ'リ	ぼんやり	vocab-n4,vocab-n3,vocab-n2
まいる	マ'イル	まいる	vocab-n4
まくら	マ'クラ	まくら	vocab-n4
まける	マケル'	まける	vocab-n4
まご	マ'/ゴ'	まご	vocab-n4,vocab-n3
まさか	マ'サカ	まさか	vocab-n4,vocab-n3
ますます	マス'マス	ますます	vocab-n4,vocab-n3,vocab-n2
まったく	マッタク'	まったく	vocab-n4,vocab-n3,vocab-n2
まにあう	マニア'ウ	まにあう	vocab-n4,vocab-n3
まもる	マモル'	まもる	vocab-n4,vocab-n3
まよう	マヨ'ウ	まよう	vocab-n4,vocab-n3,vocab-n2
まるで	マルデ'	まるで	vocab-n4,vocab-n3,vocab-n2,confusables-word
まわす	マワス'	まわす	vocab-n4,vocab-n3
まわる	マワル'	まわる	vocab-n4,vocab-n3
まんが	マンガ'	まんが	vocab-n4
まんぞく	マ'ンゾク	まんぞく	vocab-n4,vocab-n3,vocab-n2
みえる	ミエ'ル	みえる	vocab-n4
みごと	ミ'ゴト	みごと	vocab-n4,vocab-n2
みずうみ	ミズウミ'	みずうみ	vocab-n4,vocab-n3
みそ	ミ'ソ	みそ	vocab-n4,vocab-n3
みつかる	ミ_ツカル'	みつかる	vocab-n4,vocab-n3
みつける	ミ_ツケル'	みつける	vocab-n4,vocab-n3
むし	ム'シ	むし	vocab-n4
むちゅう	ムチュウ'	むちゅう	vocab-n4,vocab-n3
むね	ムネ'	むね	vocab-n4,vocab-n3
むりょう	ムリョオ'	むりょう	vocab-n4
めしあがる	メシアガル'	めしあがる	vocab-n4
めにゅー	メ'ニュウ	めにゅー	vocab-n4
もうしこみ	モオ_シコミ'	もうしこみ	vocab-n4,vocab-n3
もうしこむ	モオ_シコ'ム	もうしこむ	vocab-n4,vocab-n3,vocab-n2
もうす	モ'オス	もうす	vocab-n4
もくてき	モ_クテキ'	もくてき	vocab-n4,vocab-n3,vocab-n2
もし	モ'シ	もし	vocab-n4,confusables-word
もったいない	モッタイナ'イ	もったいない	vocab-n4,vocab-n3
もどす	モド'ス	もどす	vocab-n4,vocab-n3
もどる	モド'ル	もどる	vocab-n4,vocab-n3
もよう	モヨオ'	もよう	vocab-n4,vocab-n3,vocab-n2
もり	モリ'	もり	vocab-n4,vocab-n3
やがて	ヤガテ'	やがて	vocab-n4,vocab-n2
やく	ヤク'	やく	vocab-n4,vocab-n3
やくそくする	ヤ_クソ_ク'/スル'	やくそくする	vocab-n4,vocab-n2
やける	ヤケル'	やける	vocab-n4
やはり	ヤハ'リ	やはり	vocab-n4,vocab-n3,vocab-n2,confusables-word
やわらかい	ヤワラカ'イ	やわらかい	vocab-n4,vocab-n3,vocab-n2
ゆ	ユ'	ゆ	vocab-n4
ゆうえんち	ユウ'/エンチ'	ゆうえんち	vocab-n4
ゆうりょう	ユウリョオ'	ゆうりょう	vocab-n4
ゆか	ユカ'	ゆか	vocab-n4,vocab-n3
ゆしゅつする	ユ_シュツ'/スル'	ゆしゅつする	vocab-n4,vocab-n3
ゆたか	ユ'タカ	ゆたか	vocab-n4,vocab-n3
ゆにゅうする	ユニュウ'/スル'	ゆにゅうする	vocab-n4,vocab-n3
ゆびわ	ユビワ'	ゆびわ	vocab-n4,vocab-n3
ゆめ	ユメ'	ゆめ	vocab-n4
ゆるす	ユル'ス	ゆるす	vocab-n4
よごす	ヨゴス'	よごす	vocab-n4,vocab-n3,vocab-n2
よごれる	ヨゴレル'	よごれる	vocab-n4,vocab-n3,vocab-n2
よてい	ヨテイ'	よてい	vocab-n4,vocab-n3
よやく	ヨヤク'	よやく	vocab-n4
よやくする	ヨヤ_ク'/スル'	よやくする	vocab-n4,vocab-n3
よろこぶ	ヨロコ'ブ	よろこぶ	vocab-n4
よろしく	ヨロ_シク'	よろしく	vocab-n4
らく	ラク'	らく	vocab-n4,vocab-n2
らんぼう	ランボオ'	らんぼう	vocab-n4,vocab-n3,vocab-n2
りかいする	リカイ'/スル'	りかいする	vocab-n4,vocab-n2
りゆう	リユウ'	りゆう	vocab-n4,vocab-n3,vocab-n2
りようする	リヨオ'/スル'	りようする	vocab-n4,vocab-n3
りょかん	リョ'カン	りょかん	vocab-n4
れいぼう	レイボオ'	れいぼう	vocab-n4,vocab-n3
れじ	レ'ジ	れじ	vocab-n4
れしーと	レ'シイト	れしーと	vocab-n4
れんらく	レンラク'	れんらく	vocab-n4,vocab-n3,vocab-n2
れんらくする	レンラ_ク'/スル'	れんらくする	vocab-n4,vocab-n3
わかす	ワカス'	わかす	vocab-n4,vocab-n3
わがまま	ワ'ガ/ママ'	わがまま	vocab-n4
わく	ワク'	わく	vocab-n4,vocab-n3,vocab-n2
わざと	ワ'ザト	わざと	vocab-n4,vocab-n3,confusables-word
わざわざ	ワ'ザワザ	わざわざ	vocab-n4,vocab-n3,confusables-word
わりびき	ワリビキ'	わりびき	vocab-n4,vocab-n3,vocab-n2
