text	kana	fed_text	sources
新しい上司は厳しい人のようだ。	アタラシ'イ/ジョ'オシワ/キビシ'イ/_ヒトノ'/ヨ'オダ	新しい上司は厳しい人のようだ。	grammar-n3#n3-51
新しい炊飯器を試したところ、思ったより簡単だった。	アタラシ'イ/スイハンキ'オ/タメシ'タ/トコロ'、オモ'ッタヨリ/カンタンダッタ'	新しい炊飯器を試したところ、思ったより簡単だった。	grammar-n3#n3-19
新しい提案に対して、役員からの反応は冷ややかだった。	アタラシ'イ/テエアンニ'/タ'イ_シテ、ヤク'インカラノ/ハンノオワ'/ヒヤ'ヤカダッタ	新しい提案に対して、役員からの反応は冷ややかだった。	grammar-n3#n3-2
新商品について詳しく説明します。	シンショ'オヒンニ/ツ'イテ/クワシ'_ク/セツメエ'/シマ'_ス	新商品について詳しく説明します。	grammar-n3#n3-3
申請書を送ったはずなのに、届いていないらしい。	シンセエショオ'/オクッタ'/ハズナ'ノニ、トド'イテ/イナイラシ'イ	申請書を送ったはずなのに、届いていないらしい。	grammar-n3#n3-45
身分証を提示してからでないと、入館を許可できません。	ミブンショオオ'/テエジ'/_シテカラデナイト'、ニュウカンオ'/キョ'カ/デキマセ'ン	身分証を提示してからでないと、入館を許可できません。	grammar-n3#n3-16
辛い物が食べられないことはないが、あまり好きではない。	ツラ'イ/モノ'ガ/タベラレ'ナイ/コト'/カ'ナ、ハ'、ナ'/イガ'、アマリ'/_スキ'デ/カ'ナ、ハ'、ナ'/イ'	辛い物が食べられないことkana:ハ'ナいが、あまり好きでkana:ハ'ナい。	grammar-n3#n3-21
人間は失敗から学ぶものだ。	ニンゲンワ'/シッパイカラ'/マナブ'/モノ'ダ	人間は失敗から学ぶものだ。	grammar-n3#n3-47
声が出ないくらい驚いた。	コ'エガ/デナイク'ライ/オドロ'イタ	声が出ないくらい驚いた。	grammar-n3#n3-32
先生は時間を守るようにと何度も注意した。	センセ'エワ/ジカンオ'/マモ'ル/ヨ'オニト/ナン'ドモ/チュ'ウイ/_シタ'	先生は時間を守るようにと何度も注意した。	grammar-n3#n3-55
先着100名様に限り、特典をプレゼントします。	センチャ_ク'/ヒャク'メエサマニ/カギリ'、ト_クテンオ'/プレ'ゼント/シマ'_ス	先着100名様に限り、特典をプレゼントします。	grammar-n3#n3-25
先輩に教わったとおりに、報告書を書いた。	センパイニ'/オソワッタ'/トオリ'ニ、ホオコ_クショオ'/カ'イタ	先輩に教わったとおりに、報告書を書いた。	grammar-n3#n3-77
先輩のおかげで、無事に納品できました。	センパイノ'/オカゲデ'、ブジニ'/ノオヒン'/デキマ'_シタ	先輩のおかげで、無事に納品できました。	grammar-n3#n3-6
窓を開けっぱなしにして出かけてしまった。	マ'ドオ/アケッパナシニ'/_シテ'/デカケテ'/シマ'ッタ	窓を開けっぱなしにして出かけてしまった。	grammar-n3#n3-36
窓口に問い合わせたところ、すぐに回答を得た。	マド'グチニ/トイアワセ'タ/トコロ'、ス'グニ/カイトオオ'/エ'タ	窓口に問い合わせたところ、すぐに回答を得た。	grammar-n3#n3-19
総会は京都において開催された。	ソオカイワ'/キョ'オトニ/オ'イテ/カイサイ'/サレタ'	総会は京都において開催された。	grammar-n3#n3-1
息子がひらがなを読めるようになった。	ム_スコガ'/ヒラガナ'オ/ヨメ'ル/ヨ'オニ/ナ'ッタ	息子がひらがなを読めるようになった。	grammar-n3#n3-40
足がガクガクするほど歩き回った。	アシ'ガ/ガク'ガ_ク/スルホド'/アルキマワ'ッタ	足がガクガクするほど歩き回った。	grammar-n3#n3-31
多忙すぎて、食事する時間さえない。	タボオ'/スギ'テ、ショクジ'/スル'/ジカンサ'エ/ナ'イ	多忙すぎて、食事する時間さえない。	grammar-n3#n3-63
代表に選ばれた以上、全力を尽くすつもりだ。	ダイヒョオニ'/エラ'バレタ/イ'ジョオ、ゼンリョクオ'/_ツク'_ス/ツモリダ'	代表に選ばれた以上、全力を尽くすつもりだ。	grammar-n3#n3-22
台風が来ても、予定通り出発する。	タイフ'ウガ/キ'テモ、ヨテエド'オリ/シュッパ_ツ'/スル'	台風が来ても、予定通り出発する。	grammar-n3#n3-73
台風による停電が続いている。	タイフ'ウニ/ヨル'/テエデンガ'/ツズイテ'/イル'	台風による停電が続いている。	grammar-n3#n3-4
大雪のせいで高速道路が封鎖された。	オオユキノ'/セ'イデ/コオソクド'オロガ/フウサ'/サレタ'	大雪のせいで高速道路が封鎖された。	grammar-n3#n3-7
誰も知らないはずがない有名な映画だ。	ダ'レモ/シラナイ'/ハズガ'/ナ'イ/ユウメエナ'/エエガダ'	誰も知らないはずがない有名な映画だ。	grammar-n3#n3-46
地域によって食文化が異なる。	チ'イキニ/ヨッテ'/ショクブ'ンカガ/コトナ'ル	地域によって食文化が異なる。	grammar-n3#n3-4
地域再生についてのセミナーに参加した。	チイ_キサ'イセエニ/ツ'イテノ/セ'ミナアニ/サンカ'/_シタ'	地域再生についてのセミナーに参加した。	grammar-n3#n3-3
地方の人口は減る一方だ。	_チホ'オノ/ジンコオワ'/ヘル'/イッポ'オダ	地方の人口は減る一方だ。	grammar-n3#n3-38
朝6時に起きられるようになった。	ア'サ/ロク'ジニ/オキラレ'ル/ヨ'オニ/ナ'ッタ	朝6時に起きられるようになった。	grammar-n3#n3-40
朝の通勤時間は動けないぐらい電車が混む。	ア'サノ/ツウキン'/ジカンワ'/ウゴケ'ナイグライ/デンシャガ'/コ'ム	朝の通勤時間は動けないぐらい電車が混む。	grammar-n3#n3-32
調べれば調べるほど疑問が増える。	シラベ'レバ/シラベ'ルホド/ギモンガ'/フエ'ル	調べれば調べるほど疑問が増える。	grammar-n3#n3-20
通勤電車で足を踏まれて、朝から気分が下がった。	ツウキンデ'ンシャデ/アシ'オ/フマレテ'、ア'サカラ/キ'ブンガ/サガ'ッタ	通勤電車で足を踏まれて、朝から気分が下がった。	grammar-n3#n3-71
弟は飽きっぽい性格で、趣味が続かない。	オトオト'ワ/アキ'ッポイ/セエカクデ'、シュ'ミガ/ツズカナイ'	弟は飽きっぽい性格で、趣味が続かない。	grammar-n3#n3-33
天気がよかったおかげで、ハイキングが楽しめた。	テ'ンキガ/ヨ'カッタ/オカゲデ'、ハ'イキングガ/タノシメ'タ	天気がよかったおかげで、ハイキングが楽しめた。	grammar-n3#n3-6
店長はスタッフに閉店作業を任せた。	テ'ンチョオワ/_スタ'ッフニ/ヘエテンサ'ギョオオ/マカセ'タ	店長はスタッフに閉店作業を任せた。	grammar-n3#n3-70
電車が運休したものだから、バスに振り替えた。	デンシャガ'/ウンキュウ'/_シタ'/モノ'ダカラ、バ'スニ/フリカエ'タ	電車が運休したものだから、バスに振り替えた。	grammar-n3#n3-62
電車が遅れたので、タクシーの代わりにレンタサイクルで向かった。	デンシャガ'/オクレタ'ノデ、タ'_クシイノ/カワリニ'/レンタサ'イクルデ/ムカッタ'	電車が遅れたので、タクシーの代わりにレンタサイクルで向かった。	grammar-n3#n3-24
都会は便利な反面、人間関係が希薄だ。	トカイワ'/ベ'ンリナ/ハンメン'、ニンゲンカ'ンケエガ/_キハクダ'	都会は便利な反面、人間関係が希薄だ。	grammar-n3#n3-79
冬は風邪を引きがちだ。	フユ'ワ/カゼオ'/_ヒキガチダ'	冬は風邪を引きがちだ。	grammar-n3#n3-34
東北地方において、伝統工芸展が行われた。	トオホ_クチホ'オニ/オ'イテ、デントオコオゲエ'テンガ/オコナワレタ'	東北地方において、伝統工芸展が行われた。	grammar-n3#n3-1
同窓会以来、会ったきりで連絡が途絶えている。	ドオソ'オカイ/イ'ライ、ア'ッタ/キリ'デ/レンラクガ'/トダエ'テ/イル'	同窓会以来、会ったきりで連絡が途絶えている。	grammar-n3#n3-26
同僚に書類を確認してもらった。	ドオリョオニ'/ショルイオ'/カクニン'/_シテ'/モラッタ'	同僚に書類を確認してもらった。	grammar-n3#n3-69
道路が渋滞していたものだから、遅刻してしまった。	ド'オロガ/ジュウタイ'/_シテ'/イタ'/モノ'ダカラ、_チコク'/_シテ'/シマ'ッタ	道路が渋滞していたものだから、遅刻してしまった。	grammar-n3#n3-62
奈良は古都として世界に知られている。	ナ'ラワ/コ'トト/_シテ'/セ'カイニ/シラレテ'/イル'	奈良は古都として世界に知られている。	grammar-n3#n3-5
二人きりでじっくり話したい。	_フタリキリデ'/ジック'リ/ハナ_シタ'イ	二人きりでじっくり話したい。	grammar-n3#n3-26
日本に住んで1年目にしては、よく敬語を使いこなしているね。	ニッポ'ンニ/ス'ンデ/イチネン'メニ/_シテワ'、ヨ'_ク/ケエゴオ'/_ツカイコナ'_シテ/イルネ'	日本に住んで1年目にしては、よく敬語を使いこなしているね。	grammar-n3#n3-30
年配の方にとって、スマホ操作は難しいこともある。	ネンパイノ'/ホ'オニ/ト'ッテ、スマホソ'オサワ/ムズカシ'イ/コト'モ/ア'ル	年配の方にとって、スマホ操作は難しいこともある。	grammar-n3#n3-8
年齢とともに体力が落ちてきた。	ネンレエト'/トモニ'/タ'イリョクガ/オチ'テ/キ'タ	年齢とともに体力が落ちてきた。	grammar-n3#n3-9
年齢のわりに、肌が若々しい。	ネンレエノ'/ワリニ'、ハ'ダガ/ワカワカシ'イ	年齢のわりに、肌が若々しい。	grammar-n3#n3-29
買い物のついでに、クリーニングを取りに行った。	カイモノノ'/ツイデニ'、クリ'イニングオ/トリニ'/イッタ'	買い物のついでに、クリーニングを取りに行った。	grammar-n3#n3-15
反対しているわけではありません。	ハンタイ'/_シテ'/イル'/ワケデワアリマセ'ン	反対しているわけではありません。	grammar-n3#n3-43
彼が期限を守らないわけがない。	カ'レガ/キ'ゲンオ/マモラ'ナイ/ワ'ケガ/ナ'イ	彼が期限を守らないわけがない。	grammar-n3#n3-42
彼の誕生日は来週だっけ？	カ'レノ/タンジョオ'ビワ/ライシュウダッ'ケ？	彼の誕生日は来週だっけ？	grammar-n3#n3-78
彼の発言はいかにも彼らしい。	カ'レノ/ハツゲンワ'/イカ'ニモ/カ'レラシイ	彼の発言はいかにも彼らしい。	grammar-n3#n3-52
彼は仕事が速い反面、細かいミスが多い。	カ'レワ/シゴトガ'/ハヤ'イ/ハンメン'、コマカ'イ/ミ'スガ/オ'オイ	彼は仕事が速い反面、細かいミスが多い。	grammar-n3#n3-79
彼女があんなミスをするはずがない。	カ'ノジョガ/アンナ'/ミ'スオ/スル'/ハズガ'/ナ'イ	彼女があんなミスをするはずがない。	grammar-n3#n3-46
彼女は忙しそうに画面を操作している。	カ'ノジョワ/イソガシ'ソオニ/ガメンオ'/ソ'オサ/_シテ'/イル'	彼女は忙しそうに画面を操作している。	grammar-n3#n3-65
疲れ気味だから、今週末はゆっくり休もう。	_ツカレ'ギミダカラ、コンシュウマツワ'/ユック'リ/ヤス'モオ	疲れ気味だから、今週末はゆっくり休もう。	grammar-n3#n3-35
父が誕生日に時計を買ってくれた。	チ'チガ/タンジョオ'ビニ/トケエオ'/カッテ'/クレタ'	父が誕生日に時計を買ってくれた。	grammar-n3#n3-69
風邪気味なので、今日は早く寝ます。	カゼ'ギミナノデ、キョ'オワ/ハヤクネマ'_ス	風邪気味なので、今日は早く寝ます。	grammar-n3#n3-35
物価は上がる一方だ。	ブッカワ'/アガル'/イッポ'オダ	物価は上がる一方だ。	grammar-n3#n3-38
母は子供に宿題を終わらせた。	ハ'ハワ/コドモニ'/_シュクダイオ'/オワラセタ'	母は子供に宿題を終わらせた。	grammar-n3#n3-70
忘れ物をしないように、前日に荷物を準備する。	ワスレモノオ'/シナイ'/ヨ'オニ、ゼンジツニ'/ニ'モツオ/ジュ'ンビ/スル'	忘れ物をしないように、前日に荷物を準備する。	grammar-n3#n3-54
忙しいと、食事を抜きがちになる。	イソガシ'イト、ショクジオ'/ヌキガチニ'/ナ'ル	忙しいと、食事を抜きがちになる。	grammar-n3#n3-34
忙しいわけではないが、気が重くて動けない。	イソガシ'イ/ワ'ケデ/カ'ナ、ハ'、ナ'/イガ'、キガ'/オモ_クテ'/ウゴケ'ナイ	忙しいわけでkana:ハ'ナいが、気が重くて動けない。	grammar-n3#n3-43
本屋に寄ったついでに、文房具も買ってきた。	ホ'ンヤニ/ヨッタ'/ツイデニ'、ブンボ'オグモ/カッテ'/キ'タ	本屋に寄ったついでに、文房具も買ってきた。	grammar-n3#n3-15
妹に勉強を教えてあげた。	イモオト'ニ/ベンキョオオ'/オシエテ'/アゲ'タ	妹に勉強を教えてあげた。	grammar-n3#n3-69
毎週のように残業させられている。	マイシュウノ'/ヨ'オニ/ザンギョオ'/サセラレテ'/イル'	毎週のように残業させられている。	grammar-n3#n3-72
毎朝走っているから、マラソンが得意なわけだ。	マ'イアサ/ハシ'ッテ/イル'カラ、マラソンガ'/トク'イナ/ワ'ケダ	毎朝走っているから、マラソンが得意なわけだ。	grammar-n3#n3-41
毎晩10時までに寝るようにしている。	マ'イバン/ジュウ'ジマデニ/ネル'/ヨ'オニ/_シテ'/イル'	毎晩10時までに寝るようにしている。	grammar-n3#n3-39
毎晩読書の時間をつくることにした。	マ'イバン/ド'_クショノ/ジカンオ'/_ツク'ル/コト'ニ/_シタ'	毎晩読書の時間をつくることにした。	grammar-n3#n3-50
眠れないほど楽しみにしていた。	ネムレナイホド'/タノシ'ミニ/_シテ'/イタ'	眠れないほど楽しみにしていた。	grammar-n3#n3-31
明るいうちに、山から下山しましょう。	アカルイ'/ウチニ'、ヤマ'カラ/ゲザン'/シマショ'オ	明るいうちに、山から下山しましょう。	grammar-n3#n3-13
明日が納期だから、今日は帰るわけにはいかない。	ア_シタ'ガ/ノ'オキダカラ、キョ'オワ/カ'エル/ワ'ケニワ/イカナイ'	明日が納期だから、今日はかえるわけにはいかない。	grammar-n3#n3-44
明日のプレゼンの資料を印刷しておく。	ア_シタ'ノ/プレゼンノ'/シ'リョオオ/インサツ'/_シテ'/オク'	明日のプレゼンの資料を印刷しておく。	grammar-n3#n3-68
明日のミーティングは何時からだっけ？	ア_シタ'ノ/ミイティングワ'/ナン'ジカラダッケ？	明日のミーティングは何時からだっけ？	grammar-n3#n3-78
明日雨だとすれば、運動会は延期だろう。	ア_シタ'/ア'メダト/スレ'バ、ウンド'オカイワ/エンキダロオ'	明日雨だとすれば、運動会は延期だろう。	grammar-n3#n3-18
面接の最中に、スマホが鳴ってしまった。	メンセツノ'/サ'イチュウニ、スマホガ'/ナッテ'/シマ'ッタ	面接の最中に、スマホが鳴ってしまった。	grammar-n3#n3-12
目標を達成したいなら、計画を立てることだ。	モ_クヒョオオ'/タッセエ'/_シタ'イナラ、ケエカクオ'/タテ'ル/コト'ダ	目標を達成したいなら、計画を立てることだ。	grammar-n3#n3-48
役員をはじめとして、全社員がチャリティーに協力した。	ヤク'インオ/ハジメト'/_シテ'、ゼンシャ'インガ/チャ'リティイニ/キョオリョク'/_シタ'	役員をはじめとして、全社員がチャリティーに協力した。	grammar-n3#n3-27
約束した以上、きちんと守るべきだ。	ヤ_クソク'/_シタ'/イ'ジョオ、_キチ'ント/マモ'ルベキダ	約束した以上、きちんと守るべきだ。	grammar-n3#n3-22
約束を忘れないようにする。	ヤ_クソクオ'/ワスレナイ'/ヨ'オニ/スル'	約束を忘れないようにする。	grammar-n3#n3-39
予報によると、週末は冷え込むそうだ。	ヨホオニ'/ヨルト'、シュウマツワ'/ヒエコ'ム/ソオダ'	予報によると、週末は冷え込むそうだ。	grammar-n3#n3-66
予約したから、席は確保されているはずだ。	ヨヤク'/_シタ'カラ、セ'キワ/カ'_クホ/サレテ'/イル'/ハズダ'	予約したから、席は確保されているはずだ。	grammar-n3#n3-45
予約してからでないと、入店できません。	ヨヤク'/_シテカラデナイト'、イレ'テン/デキマセ'ン	予約してからでないと、入店できません。	grammar-n3#n3-16
来期から在宅勤務制度が拡大されるそうだ。	ラ'イ_キカラ/ザイタ_クキンムセ'エドガ/カクダイ'/サレル'/ソオダ'	来期から在宅勤務制度が拡大されるそうだ。	grammar-n3#n3-66
来月から福岡支店に赴任することになった。	ラ'イゲ_ツカラ/_フクオカシ'テンニ/フニン'/スル'/コト'ニ/ナ'ッタ	来月から福岡支店に赴任することになった。	grammar-n3#n3-50
来週から気温が下がるらしい。	ライシュウカラ'/キオンガ'/サガ'ルラシイ	来週から気温が下がるらしい。	grammar-n3#n3-52
理解できないこともないが、納得はしていない。	リ'カイ/デキ'ナイ/コト'モ/ナ'イガ、ナットクワ'/_シテ'/イナイ'	理解できないこともないが、納得はしていない。	grammar-n3#n3-21
留学中の娘のことが心配でならない。	リュウガ_クチュウノ'/ムスメ'ノ/コト'ガ/シンパイデ'/ナラ'ナイ	留学中の娘のことが心配でならない。	grammar-n3#n3-76
留守の間に宅配便が届いた。	ル'スノ/アイダニ'/タ_クハイ'ビンガ/トド'イタ	留守の間に宅配便が届いた。	grammar-n3#n3-14
隣の部屋は留守のようだ。	トナリノ'/ヘヤ'ワ/ル'スノ/ヨ'オダ	隣の部屋は留守のようだ。	grammar-n3#n3-51
涙が出るほど感動した。	ナ'ミダガ/デ'ルホド/カンドオ'/_シタ'	涙が出るほど感動した。	grammar-n3#n3-31
練習すればするほど上達する。	レンシュウ'/スレ'バ/スルホド'/ジョオタ_ツ'/スル'	練習すればするほど上達する。	grammar-n3#n3-20
労働環境に関するガイドラインが改定された。	ロオドオカ'ンキョオニ/カンス'ル/ガイドラ'インガ/カイテエ'/サレタ'	労働環境に関するガイドラインが改定された。	grammar-n3#n3-28
