text	kana	fed_text	sources
こうかくする	コオカ_ク'/スル'	こうかくする	vocab-n3
こうかてき	コ'オカ/テ'キ	こうかてき	vocab-n3
こうかん	コオカン'	こうかん	vocab-n3
こうかんする	コオカン'/スル'	こうかんする	vocab-n3,vocab-n2
こうぎ	コ'ウギ	こうぎ	vocab-n3
こうきゅう	コオキュウ'	こうきゅう	vocab-n3,vocab-n2
こうきょう	コオキョオ'	こうきょう	vocab-n3,vocab-n2
こうぎょう	コオギョオ'	こうぎょう	vocab-n3,vocab-n2,vocab-n1
ごうけい	ゴオケイ'	ごうけい	vocab-n3,vocab-n2
ごうけいがく	ゴ'オ/ケイガク'	ごうけいがく	vocab-n3
こうけんする	コオケン'/スル'	こうけんする	vocab-n3,vocab-n2
こうこく	コオコク'	こうこく	vocab-n3,vocab-n2
こうさいする	コオサイ'/スル'	こうさいする	vocab-n3
こうじ	コ'オジ	こうじ	vocab-n3,vocab-n2
こうしき	コオ_シキ'	こうしき	vocab-n3,vocab-n2
こうしょうする	コオショオ'/スル'	こうしょうする	vocab-n3
こうすい	コオスイ'	こうすい	vocab-n3,vocab-n2
こうずい	コオズイ'	こうずい	vocab-n3
こうせい	コオセイ'	こうせい	vocab-n3,vocab-n2,vocab-n1
こうせいする	コオセイ'/スル'	こうせいする	vocab-n3,vocab-n2,vocab-n1
ごうせいする	ゴオセイ'/スル'	ごうせいする	vocab-n3,vocab-n2
こうせき	コオセキ'	こうせき	vocab-n3,vocab-n2
こうぞう	コオゾオ'	こうぞう	vocab-n3,vocab-n2
こうだい	コオダイ'	こうだい	vocab-n3
こうちょう	コオチョオ'	こうちょう	vocab-n3
こうどう	コオドオ'	こうどう	vocab-n3,vocab-n2
こうどうする	コオドオ'/スル'	こうどうする	vocab-n3
こうどうりょく	コ'オ/ドオリョク'	こうどうりょく	vocab-n3
こうはい	コオ'/ハ'イ	こうはい	vocab-n3,vocab-n1
こうひょうする	コオヒョオ'/スル'	こうひょうする	vocab-n3
こうへい	コオヘイ'	こうへい	vocab-n3,vocab-n2
こうほ	コ'オホ	こうほ	vocab-n3,vocab-n2
こうむいん	コオムイン'	こうむいん	vocab-n3
こうりつ	コオリツ'	こうりつ	vocab-n3,vocab-n2
ごうりてき	ゴ'オ/リ'テキ	ごうりてき	vocab-n3,vocab-n2
こうりゅう	コオリュウ'	こうりゅう	vocab-n3,vocab-n1
こうりゅうする	コオリュウ'/スル'	こうりゅうする	vocab-n3,vocab-n2
こえる	コエ'ル	こえる	vocab-n3,vocab-n2
こおり	コ'オリ	こおり	vocab-n3
こおる	コオル'	こおる	vocab-n3,vocab-n2
ごかい	ゴカイ'	ごかい	vocab-n3
ごかいする	ゴカイ'/スル'	ごかいする	vocab-n3
こがす	コガ'ス	こがす	vocab-n3
こくさいてき	コ'_ク/サイテキ'	こくさいてき	vocab-n3
こくせき	コ_クセキ'	こくせき	vocab-n3,vocab-n2
こくほう	コ_クホオ'	こくほう	vocab-n3
こげる	コゲ'ル	こげる	vocab-n3
こころづよい	ココロズヨ'イ	こころづよい	vocab-n3,vocab-n2
こころぼそい	ココロボソ'イ	こころぼそい	vocab-n3,vocab-n2
こしょうする	コショオ'/スル'	こしょうする	vocab-n3
こじん	コ'ジン	こじん	vocab-n3,vocab-n2
こじんてき	コジ'ンテキ	こじんてき	vocab-n3
こせい	コ'セイ	こせい	vocab-n3,vocab-n2
ごつごつ	ゴ'ツゴツ	ごつごつ	vocab-n3
こっせつ	コッセツ'	こっせつ	vocab-n3
こっそり	コッソ'リ	こっそり	vocab-n3,vocab-n2
こていする	コテイ'/スル'	こていする	vocab-n3
ことなる	コトナ'ル	ことなる	vocab-n3,vocab-n2
このましい	コノマシ'イ	このましい	vocab-n3,vocab-n2
こはば	コハバ'	こはば	vocab-n3
こぼれる	コボレ'ル	こぼれる	vocab-n3
こむ	コ'ム	こむ	vocab-n3,vocab-n2
こむぎ	コムギ'	こむぎ	vocab-n3
こめ	コメ'	こめ	vocab-n3
ごろごろ	ゴ'ロゴロ	ごろごろ	vocab-n3
ころす	コロス'	ころす	vocab-n3
ころぶ	コロブ'	ころぶ	vocab-n3
こんきょ	コ'ンキョ	こんきょ	vocab-n3,vocab-n2
こんぽんてき	コンポンテ'/キ'	こんぽんてき	vocab-n3,vocab-n2
こんらんする	コンラン'/スル'	こんらんする	vocab-n3
ざあざあ	ザ'アザア	ざあざあ	vocab-n3
さいがい	サイガイ'	さいがい	vocab-n3,vocab-n2
ざいこ	ザイコ'	ざいこ	vocab-n3,vocab-n2
ざいさん	ザイサン'	ざいさん	vocab-n3,vocab-n2
さいそくする	サイソ_ク'/スル'	さいそくする	vocab-n3
さいたくする	サイタ_ク'/スル'	さいたくする	vocab-n3,vocab-n2
さいばん	サイバン'	さいばん	vocab-n3,vocab-n2
さいよう	サイヨオ'	さいよう	vocab-n3,vocab-n2
さいようする	サイヨオ'/スル'	さいようする	vocab-n3
さくせいする	サ_クセイ'/スル'	さくせいする	vocab-n3
さくひん	サ_クヒン'	さくひん	vocab-n3,vocab-n2
さけぶ	サケ'ブ	さけぶ	vocab-n3,vocab-n2
さける	サケ'ル	さける	vocab-n3,vocab-n2
ささえる	ササエル'	ささえる	vocab-n3,vocab-n2
ささやく	ササヤ'ク	ささやく	vocab-n3
さしだす	サシダ'ス	さしだす	vocab-n3
さしつかえる	サ_シツカエ'ル	さしつかえる	vocab-n3,vocab-n2
さす	サ'ス	さす	vocab-n3,vocab-n2,vocab-n1
さすがに	サスガニ'	さすがに	vocab-n3,vocab-n1
さっか	サッカ'	さっか	vocab-n3
さっきゅうに	サッキュウニ'	さっきゅうに	vocab-n3
さっさと	サ'ッサト	さっさと	vocab-n3
さっそうと	サッソオト'	さっそうと	vocab-n3
ざっと	ザット'	ざっと	vocab-n3
さどう	サ'ドオ	さどう	vocab-n3
さべつ	サ'ベツ	さべつ	vocab-n3,vocab-n2
さも	サ'モ	さも	vocab-n3
さらさら	サ'ラサラ	さらさら	vocab-n3
ざらざら	ザ'ラザラ	ざらざら	vocab-n3
さらに	サ'ラニ	さらに	vocab-n3,vocab-n2
さわがしい	サワガシ'イ	さわがしい	vocab-n3,vocab-n2
さわぐ	サワ'グ	さわぐ	vocab-n3,vocab-n2
さんか	サ'ンカ	さんか	vocab-n3,vocab-n2,vocab-n1
ざんぎょう	ザンギョオ'	ざんぎょう	vocab-n3
ざんぎょうする	ザンギョオ'/スル'	ざんぎょうする	vocab-n3
さんこうする	サンコオ'/スル'	さんこうする	vocab-n3
ざんしん	ザンシ'ン	ざんしん	vocab-n3
さんどうする	サンドオ'/スル'	さんどうする	vocab-n3,vocab-n2
ざんねん	ザンネ'ン	ざんねん	vocab-n3,vocab-n2
しあがり	シアガリ'	しあがり	vocab-n3
しあげ	シアゲ'	しあげ	vocab-n3
しあげる	シアゲ'ル	しあげる	vocab-n3
しあわせ	シアワセ'	しあわせ	vocab-n3
しえん	シエン'	しえん	vocab-n3,vocab-n2
しえんする	シエン'/スル'	しえんする	vocab-n3
しおからい	シオカラ'イ	しおからい	vocab-n3
しかく	_シカ'ク	しかく	vocab-n3
しかたない	_シカタナ'イ	しかたない	vocab-n3
しかも	_シカ'モ	しかも	vocab-n3,vocab-n2
じき	ジ'キ	じき	vocab-n3
しきてん	_シキテン'	しきてん	vocab-n3
しきゅう	_シキュウ'	しきゅう	vocab-n3,vocab-n1
じぎょう	ジ'ギョオ	じぎょう	vocab-n3,vocab-n2
しくしく	シ'_クシク	しくしく	vocab-n3
しくみ	_シク'ミ	しくみ	vocab-n3
しげきする	シゲ_キ'/スル'	しげきする	vocab-n3
しげん	シ'ゲン	しげん	vocab-n3,vocab-n2
しさん	_シサ'ン	しさん	vocab-n3,vocab-n2
じじつ	ジ'ジツ	じじつ	vocab-n3
しじょう	シジョオ'	しじょう	vocab-n3,vocab-n2
しずむ	シズム'	しずむ	vocab-n3,vocab-n2
しずめる	シズメル'	しずめる	vocab-n3,vocab-n2
しぜんさいがい	シゼン'/サイガイ'	しぜんさいがい	vocab-n3
しそう	_シソオ'	しそう	vocab-n3,vocab-n2
じぞくする	ジ'ゾ_クスル	じぞくする	vocab-n3
じだい	ジダイ'	じだい	vocab-n3
じたいする	ジ'タイ/スル'	じたいする	vocab-n3
しだいに	シダイニ'	しだいに	vocab-n3
したがう	_シタガウ'	したがう	vocab-n3,vocab-n2
じっけん	ジッケン'	じっけん	vocab-n3,vocab-n2
じつげん	ジツゲン'	じつげん	vocab-n3,vocab-n2
じつげんする	ジツゲン'/スル'	じつげんする	vocab-n3,vocab-n2
じっこうする	ジッコオ'/スル'	じっこうする	vocab-n3,vocab-n2
じっさい	ジッサイ'	じっさい	vocab-n3
じっし	ジッシ'	じっし	vocab-n3,vocab-n2
じっしする	ジッ_シ'/スル'	じっしする	vocab-n3
じっせき	ジッセキ'	じっせき	vocab-n3,vocab-n2
じっせんする	ジッセン'/スル'	じっせんする	vocab-n3,vocab-n2
しつど	シ'ツド	しつど	vocab-n3
じつに	ジツ'ニ	じつに	vocab-n3
じつは	ジツ'ワ	じつは	vocab-n3,vocab-n2
しっぱい	シッパイ'	しっぱい	vocab-n3,vocab-n2
しっぱいする	シッパイ'/スル'	しっぱいする	vocab-n3
しっぴつする	シッ_ピツ'/スル'	しっぴつする	vocab-n3
じつようせい	ジツ'/ヨオセイ'	じつようせい	vocab-n3
じつりょく	ジツリョク'	じつりょく	vocab-n3
していする	_シテイ'/スル'	していする	vocab-n3
してきする	_シテ_キ'/スル'	してきする	vocab-n3,vocab-n2
してん	_シテン'	してん	vocab-n3,vocab-n2
しどう	シドオ'	しどう	vocab-n3,vocab-n2
しどうする	シドオ'/スル'	しどうする	vocab-n3
しどうりょく	シ'/ドオリョク'	しどうりょく	vocab-n3
しとしと	シ'ト_シト	しとしと	vocab-n3
じにんする	ジニン'/スル'	じにんする	vocab-n3
しはいてき	シワ'イテ/キ'	しはいてき	vocab-n3
しばしば	シ'バシバ	しばしば	vocab-n3,vocab-n2
じはつてき	ジハ_ツテ'/キ'	じはつてき	vocab-n3,vocab-n2
じびょう	ジ'/ビョ'オ	じびょう	vocab-n3
しぶい	シブ'イ	しぶい	vocab-n3,vocab-n2
しぼうする	シボオ'/スル'	しぼうする	vocab-n3
しみん	シミン'	しみん	vocab-n3,vocab-n2
しめきり	シメキ'リ	しめきり	vocab-n3
しめす	シメ'ス	しめす	vocab-n3,vocab-n2
しゃかいてき	シャカイテ'/キ'	しゃかいてき	vocab-n3
じゃくてん	ジャ_クテン'	じゃくてん	vocab-n3
しゃせん	シャセン'	しゃせん	vocab-n3
しゃっきん	シャッキ'ン	しゃっきん	vocab-n3
じゆう	ジユ'ウ	じゆう	vocab-n3,vocab-n2
しゅうかく	シュウカク'	しゅうかく	vocab-n3,vocab-n2
しゅうきょう	シュウキョオ'	しゅうきょう	vocab-n3
じゅうぎょういん	ジュウ'ギョ/ウイ'ン	じゅうぎょういん	vocab-n3
しゅうけいする	シュウケイ'/スル'	しゅうけいする	vocab-n3
じゅうこう	ジュウコオ'	じゅうこう	vocab-n3
しゅうし	シュ'ウシ	しゅうし	vocab-n3,vocab-n2,vocab-n1
しゅうじ	シュ'ウジ	しゅうじ	vocab-n3
しゅうしゅくする	シュウ_シュク'/スル'	しゅうしゅくする	vocab-n3
しゅうせいする	シュウセイ'/スル'	しゅうせいする	vocab-n3,vocab-n2
じゅうたい	ジュウタイ'	じゅうたい	vocab-n3
じゅうだい	ジュウダイ'	じゅうだい	vocab-n3,vocab-n2
しゅうちゅうする	シュウチュウ'/スル'	しゅうちゅうする	vocab-n3
しゅうちゅうりょく	シュウチュウリョク'	しゅうちゅうりょく	vocab-n3
しゅうてん	シュウテン'	しゅうてん	vocab-n3
じゅうなん	ジュウナン'	じゅうなん	vocab-n3,vocab-n2
じゅうみん	ジュウミン'	じゅうみん	vocab-n3
じゅうよう	ジュウヨオ'	じゅうよう	vocab-n3,vocab-n2
じゅうようせい	ジュウヨ'オセイ	じゅうようせい	vocab-n3
しゅかんてき	シュ'/カンテキ'	しゅかんてき	vocab-n3,vocab-n2
しゅぎ	シュ'ギ	しゅぎ	vocab-n3
しゅくしゅくと	_シュクシュ'_クト	しゅくしゅくと	vocab-n3
しゅくしょう	_シュクショオ'	しゅくしょう	vocab-n3,vocab-n2
じゅけん	ジュケン'	じゅけん	vocab-n3,vocab-n2
しゅさいする	_シュサイ'/スル'	しゅさいする	vocab-n3
しゅじゅつする	シュジュ_ツ'/スル'	しゅじゅつする	vocab-n3
しゅだん	シュ'ダン	しゅだん	vocab-n3,vocab-n2
しゅちょう	_シュチョオ'	しゅちょう	vocab-n3
しゅちょうする	_シュチョオ'/スル'	しゅちょうする	vocab-n3,vocab-n2
しゅつえんする	_シュツエン'/スル'	しゅつえんする	vocab-n3
しゅっこくする	シュ'ッ/コ_クス'ル	しゅっこくする	vocab-n3
しゅつじょうする	_シュツジョオ'/スル'	しゅつじょうする	vocab-n3
しゅっしん	シュッシン'	しゅっしん	vocab-n3
しゅっせき	シュッセキ'	しゅっせき	vocab-n3
しゅっちょう	シュッチョオ'	しゅっちょう	vocab-n3
しゅっちょうする	シュ'ッ/チョオスル'	しゅっちょうする	vocab-n3
しゅっぱつてん	シュッパ_ツテン'	しゅっぱつてん	vocab-n3
しゅっぱん	シュッパン'	しゅっぱん	vocab-n3,vocab-n2
しゅっぱんする	シュッパン'/スル'	しゅっぱんする	vocab-n3
じゅどうてき	ジュドオテ'/キ'	じゅどうてき	vocab-n3,vocab-n2
しゅとくする	_シュト_ク'/スル'	しゅとくする	vocab-n3
しゅほう	_シュホオ'	しゅほう	vocab-n3,vocab-n2
じゅよう	ジュヨオ'	じゅよう	vocab-n3,vocab-n2
しゅるい	シュ'ルイ	しゅるい	vocab-n3
じゅんかんする	ジュンカン'/スル'	じゅんかんする	vocab-n3
じゅんじょ	ジュ'ンジョ	じゅんじょ	vocab-n3
じゅんすい	ジュンスイ'	じゅんすい	vocab-n3,vocab-n2
じゅんちょう	ジュンチョオ'	じゅんちょう	vocab-n3
しょうえね	ショオ'/エ'ネ	しょうえね	vocab-n3,vocab-n2
しょうがくきん	ショオガク'キン	しょうがくきん	vocab-n3
じょうかする	ジョ'オカ/スル'	じょうかする	vocab-n3
しょうがつ	ショオガツ'	しょうがつ	vocab-n3
しょうきぼ	ショ'オキボ	しょうきぼ	vocab-n3
じょうきゃく	ジョオ'キャク	じょうきゃく	vocab-n3
しょうぎょう	ショオギョオ'	しょうぎょう	vocab-n3
じょうきょう	ジョオキョオ'	じょうきょう	vocab-n3,vocab-n2
しょうきょくてき	ショウ'キョ_ク/テ'キ	しょうきょくてき	vocab-n3,vocab-n2
じょうけん	ジョオケン'	じょうけん	vocab-n3,vocab-n2
しょうこ	ショ'オコ	しょうこ	vocab-n3,vocab-n2
しょうさい	ショオサイ'	しょうさい	vocab-n3
じょうしき	ジョオ_シキ'	じょうしき	vocab-n3,vocab-n2
しょうじきに	ショオジ'キニ	しょうじきに	vocab-n3
しょうじょう	ショオジョオ'	しょうじょう	vocab-n3,vocab-n2
じょうじょう	ジョオジョオ'	じょうじょう	vocab-n3,vocab-n1
しょうしん	ショオシン'	しょうしん	vocab-n3,vocab-n2
しょうしんする	ショオシン'/スル'	しょうしんする	vocab-n3
じょうたい	ジョオタイ'	じょうたい	vocab-n3
じょうだん	ジョオダ'ン	じょうだん	vocab-n3
しょうちょうてき	ショウ'/チョオテキ'	しょうちょうてき	vocab-n3
しょうてん	ショオテン'	しょうてん	vocab-n3,vocab-n2
しょうにん	ショオニン'	しょうにん	vocab-n3,vocab-n2
しょうにんする	ショオニン'/スル'	しょうにんする	vocab-n3,vocab-n2
じょうはつする	ジョオハ_ツ'/スル'	じょうはつする	vocab-n3,vocab-n2
しょうひ	ショオヒ'	しょうひ	vocab-n3,vocab-n2
しょうひする	ショオ_ヒ'/スル'	しょうひする	vocab-n3
しょうひぜい	ショオヒゼ'/イ'	しょうひぜい	vocab-n3
しょうひょう	ショオヒョオ'	しょうひょう	vocab-n3
しょうひん	ショオヒン'	しょうひん	vocab-n3,vocab-n2
じょうひん	ジョオヒン'	じょうひん	vocab-n3,vocab-n2
じょうほう	ジョオホオ'	じょうほう	vocab-n3,vocab-n2
しょうめい	ショオメイ'	しょうめい	vocab-n3
しょうめいする	ショオメイ'/スル'	しょうめいする	vocab-n3,vocab-n2
しょうめん	ショオメン'	しょうめん	vocab-n3
じょうやく	ジョオヤク'	じょうやく	vocab-n3,vocab-n2
しょうらい	ショ'オライ	しょうらい	vocab-n3
しょうりゃくする	ショオリャ_ク'/スル'	しょうりゃくする	vocab-n3,vocab-n2
じょうれん	ジョオレン'	じょうれん	vocab-n3
しょくざい	ショクザイ'	しょくざい	vocab-n3,vocab-n1
しょくひん	ショ_クヒン'	しょくひん	vocab-n3
しょくよく	ショクヨク'	しょくよく	vocab-n3,vocab-n2
しょくりょう	ショクリョオ'	しょくりょう	vocab-n3
じょじょに	ジョ'ジョニ	じょじょに	vocab-n3,vocab-n2
しょせん	ショセン'	しょせん	vocab-n3,vocab-n2
しょとく	ショトク'	しょとく	vocab-n3
しょぶんする	ショブン'/スル'	しょぶんする	vocab-n3,vocab-n2
しょほう	ショ'ホオ	しょほう	vocab-n3,vocab-n2
しょほうせん	ショホオセン'	しょほうせん	vocab-n3
しょりする	ショ'リ/スル'	しょりする	vocab-n3
しょるい	ショルイ'	しょるい	vocab-n3
しりょう	シ'リョオ	しりょう	vocab-n3,vocab-n2,vocab-n1
しりょく	シリョク'	しりょく	vocab-n3
しろうと	シ'ロオト	しろうと	vocab-n3
しんがた	シンガタ'	しんがた	vocab-n3
しんこう	シンコオ'	しんこう	vocab-n3,vocab-n2,vocab-n1
しんこく	シンコク'	しんこく	vocab-n3,vocab-n2
しんさつ	シンサツ'	しんさつ	vocab-n3,vocab-n2
しんさつする	シンサ_ツ'/スル'	しんさつする	vocab-n3
しんせいする	シンセイ'/スル'	しんせいする	vocab-n3,vocab-n2
しんたい	シンタイ'	しんたい	vocab-n3,vocab-n2
しんちょう	シンチョオ'	しんちょう	vocab-n3,vocab-n2
じんぶつ	ジンブツ'	じんぶつ	vocab-n3
しんぽ	シ'ンポ	しんぽ	vocab-n3,vocab-n2
しんぽする	シ'ンポ/スル'	しんぽする	vocab-n3
しんゆう	シンユウ'	しんゆう	vocab-n3
しんよう	シンヨオ'	しんよう	vocab-n3,vocab-n2
しんようする	シンヨオ'/スル'	しんようする	vocab-n3
しんらい	シンライ'	しんらい	vocab-n3,vocab-n2
しんらいする	シンライ'/スル'	しんらいする	vocab-n3
じんるい	ジンルイ'	じんるい	vocab-n3,vocab-n2
ず	ズ'	ず	vocab-n3
すいじゅん	スイジュン'	すいじゅん	vocab-n3,vocab-n2
すいしん	スイシン'	すいしん	vocab-n3,vocab-n2
すいせんする	スイセン'/スル'	すいせんする	vocab-n3,vocab-n2
すいそくする	スイソ_ク'/スル'	すいそくする	vocab-n3
すいていする	スイテイ'/スル'	すいていする	vocab-n3,vocab-n2
すいみん	スイミン'	すいみん	vocab-n3
すうじ	スウジ'	すうじ	vocab-n3,vocab-n2
ずうずうしい	ズウズウシ'イ	ずうずうしい	vocab-n3,vocab-n2
すがすがしい	スガスガシ'イ	すがすがしい	vocab-n3,vocab-n2
すくなくとも	_スクナ'_クトモ	すくなくとも	vocab-n3,vocab-n2
すすむ	ススム'	すすむ	vocab-n3
すすめる	ススメル'	すすめる	vocab-n3,vocab-n2
すっきり	スッキ'リ	すっきり	vocab-n3,vocab-n2,confusables-word
すでに	ス'デニ	すでに	vocab-n3,vocab-n2,confusables-word
すとれす	_ストレ'ス	すとれす	vocab-n3
すばやい	スバヤ'イ	すばやい	vocab-n3,vocab-n2
すべる	スベ'ル	すべる	vocab-n3,vocab-n2
すらすら	ス'ラスラ	すらすら	vocab-n3
すわりこむ	スワリコ'ム	すわりこむ	vocab-n3
ぜい	ゼ'/イ'	ぜい	vocab-n3
せいか	セ'イカ	せいか	vocab-n3,vocab-n2
せいかつ	セイカツ'	せいかつ	vocab-n3,vocab-n2
せいき	セ'イキ	せいき	vocab-n3,vocab-n2
せいきゅうする	セイキュウ'/スル'	せいきゅうする	vocab-n3
せいけつ	セイケツ'	せいけつ	vocab-n3,vocab-n2
せいげん	セイゲン'	せいげん	vocab-n3,vocab-n2
せいげんする	セイゲン'/スル'	せいげんする	vocab-n3
せいこう	セイコオ'	せいこう	vocab-n3,vocab-n2,vocab-n1
せいこうする	セイコオ'/スル'	せいこうする	vocab-n3
せいさん	セ'イサン	せいさん	vocab-n3,vocab-n2,vocab-n1
せいさんする	セイサン'/スル'	せいさんする	vocab-n3
せいじか	セ'イジカ	せいじか	vocab-n3
せいしき	セイ_シキ'	せいしき	vocab-n3
せいじょう	セイジョオ'	せいじょう	vocab-n3
せいしん	セイシン'	せいしん	vocab-n3,vocab-n2
せいぜい	セイゼイ'	せいぜい	vocab-n3,vocab-n2
せいだい	セイダイ'	せいだい	vocab-n3
せいたいけい	セ'イタ/イケイ'	せいたいけい	vocab-n3,vocab-n2
せいちょう	セイチョオ'	せいちょう	vocab-n3,vocab-n2
せいちょうする	セイチョオ'/スル'	せいちょうする	vocab-n3
せいていする	セイテイ'/スル'	せいていする	vocab-n3
せいど	セ'イド	せいど	vocab-n3,vocab-n2,vocab-n1
せいふ	セ'イフ	せいふ	vocab-n3
せいみつ	セ'イミツ	せいみつ	vocab-n3,vocab-n2
せいめいりょく	セイメイリョク'	せいめいりょく	vocab-n3
せいりする	セイリ'/スル'	せいりする	vocab-n3
せいりつする	セイリ_ツ'/スル'	せいりつする	vocab-n3,vocab-n2
せいりょく	セイリョク'	せいりょく	vocab-n3
せかいいさん	セカイイ'サン	せかいいさん	vocab-n3
せきにん	セキニン'	せきにん	vocab-n3,vocab-n2
せだい	セダイ'	せだい	vocab-n3,vocab-n2
せっきょくてき	セッキョ_ク'/テ'キ	せっきょくてき	vocab-n3,vocab-n2
せっけい	セッケイ'	せっけい	vocab-n3,vocab-n2
せっけいする	セッケイ'/スル'	せっけいする	vocab-n3
ぜったいてき	ゼッタイ'/テ'キ	ぜったいてき	vocab-n3
ぜったいに	ゼッタイニ'	ぜったいに	vocab-n3,vocab-n2
せっていする	セッテイ'/スル'	せっていする	vocab-n3
せっとくりょく	セットクリョク'	せっとくりょく	vocab-n3
せつない	セツナ'イ	せつない	vocab-n3,vocab-n2
せつぶん	セツブン'	せつぶん	vocab-n3
ぜつぼうてき	ゼツボオ'/テ'キ	ぜつぼうてき	vocab-n3
せつやくする	セツヤ_ク'/スル'	せつやくする	vocab-n3
せつりつする	セツリ_ツ'/スル'	せつりつする	vocab-n3
せめて	セ'メテ	せめて	vocab-n3
せん	セ'ン	せん	vocab-n3
せんきょ	セ'ンキョ	せんきょ	vocab-n3,vocab-n2
せんげんする	センゲン'/スル'	せんげんする	vocab-n3,vocab-n2
せんさい	センサイ'	せんさい	vocab-n3,vocab-n2
せんしゅ	セ'ンシュ	せんしゅ	vocab-n3
せんそう	センソオ'	せんそう	vocab-n3
ぜんたい	ゼ'ンタイ	ぜんたい	vocab-n3,vocab-n2
せんたく	センタク'	せんたく	vocab-n3
ぜんてい	ゼンテイ'	ぜんてい	vocab-n3,vocab-n2
せんでん	センデン'	せんでん	vocab-n3,vocab-n2
せんでんする	センデン'/スル'	せんでんする	vocab-n3
せんぱい	センパイ'	せんぱい	vocab-n3
ぜんめんてき	ゼンメンテ'/キ'	ぜんめんてき	vocab-n3
せんもん	センモン'	せんもん	vocab-n3,vocab-n2
せんもんか	センモンカ'	せんもんか	vocab-n3
せんりゃく	センリャク'	せんりゃく	vocab-n3,vocab-n2
そういてん	ソオ'/イテン'	そういてん	vocab-n3
ぞうか	ゾオカ'	ぞうか	vocab-n3
ぞうかする	ゾオカ'/スル'	ぞうかする	vocab-n3,vocab-n2
そうかん	ソオカン'	そうかん	vocab-n3
そうしき	ソオ_シキ'	そうしき	vocab-n3
そうぞう	ソオゾオ'	そうぞう	vocab-n3,vocab-n2
そうぞうしい	ソオゾオシ'イ	そうぞうしい	vocab-n3,vocab-n2
そうぞうする	ソオ'/ゾオス'ル	そうぞうする	vocab-n3,vocab-n2
そうぞうてき	ソオゾ'/ウテキ'	そうぞうてき	vocab-n3
そうぞうりょく	ソオ'/ゾオリョク'	そうぞうりょく	vocab-n3
そうたい	ソオタイ'	そうたい	vocab-n3
そうだい	ソオダイ'	そうだい	vocab-n3,vocab-n2
そうたいてき	ソオ'/タイテキ'	そうたいてき	vocab-n3
そうち	ソ'オチ	そうち	vocab-n3
そうていする	ソオ'/テイス'ル	そうていする	vocab-n3
そうとう	ソオトオ'	そうとう	vocab-n3,vocab-n2
そうりつする	ソオリ_ツ'/スル'	そうりつする	vocab-n3
そくしん	ソ_クシン'	そくしん	vocab-n3
ぞくせい	ゾ_クセイ'	ぞくせい	vocab-n3,vocab-n2
ぞくぞく	ゾ'クゾク	ぞくぞく	vocab-n3
そくていする	ソ_クテイ'/スル'	そくていする	vocab-n3
そくど	ソ'クド	そくど	vocab-n3,vocab-n2
そこで	ソコデ'	そこで	vocab-n3,confusables-word
そしき	ソ'_シキ	そしき	vocab-n3,vocab-n2
そしきする	ソ'_シキ/スル'	そしきする	vocab-n3
そしょう	ソショオ'	そしょう	vocab-n3,vocab-n2
そっけない	ソッケナ'イ	そっけない	vocab-n3,vocab-n2
そっちょくに	ソ'ッ/チョ'クニ	そっちょくに	vocab-n3
そっと	ソット'	そっと	vocab-n3
そなえる	ソナエ'ル	そなえる	vocab-n3,vocab-n2
そなわる	ソナワ'ル	そなわる	vocab-n3
そのいっぽう	ソノ'/イッポ'オ	そのいっぽう	vocab-n3,vocab-n2
そのけっか	ソノ'/ケ'ッカ	そのけっか	vocab-n3,vocab-n2
そのはんめん	ソノ'/ハンメン'	そのはんめん	vocab-n3,vocab-n2
そぼく	ソボク'	そぼく	vocab-n3,vocab-n2
そまる	ソマル'	そまる	vocab-n3
そめる	ソメ'ル	そめる	vocab-n3,vocab-n2
そもそも	ソ'モソモ	そもそも	vocab-n3,vocab-n2
それでも	ソレデ'モ	それでも	vocab-n3
それなりに	ソレナリニ'	それなりに	vocab-n3
それにしても	ソレニ_シテ'モ	それにしても	vocab-n3,vocab-n2
それはさておき	ソレワ'/サ'テオキ	それはさておき	vocab-n3
それほど	ソレホド'	それほど	vocab-n3,vocab-n2
それる	ソレ'ル	それる	vocab-n3,vocab-n2
そろう	ソロ'ウ	そろう	vocab-n3,vocab-n2
そろえる	ソロエ'ル	そろえる	vocab-n3,vocab-n2
ぞろぞろ	ゾ'ロゾロ	ぞろぞろ	vocab-n3
そんがい	ソンガイ'	そんがい	vocab-n3
そんけいする	ソンケイ'/スル'	そんけいする	vocab-n3
そんざい	ソンザイ'	そんざい	vocab-n3,vocab-n2
そんざいする	ソンザイ'/スル'	そんざいする	vocab-n3
そんしつ	ソン_シツ'	そんしつ	vocab-n3,vocab-n2
だいえっと	ダイ'エット	だいえっと	vocab-n3
たいおうする	タイオオ'/スル'	たいおうする	vocab-n3,vocab-n2
たいおん	タイオン'	たいおん	vocab-n3,vocab-n2
たいかい	タイカイ'	たいかい	vocab-n3
だいきぼ	ダ'イキ/ボ'	だいきぼ	vocab-n3
たいけん	タイケン'	たいけん	vocab-n3,vocab-n2
たいけんする	タイケン'/スル'	たいけんする	vocab-n3
たいさく	タイサク'	たいさく	vocab-n3,vocab-n2
たいしかん	タイ_シカン'	たいしかん	vocab-n3
たいして	タ'イ_シテ	たいして	vocab-n3,vocab-n2
たいじゅう	タイジュウ'	たいじゅう	vocab-n3,vocab-n2
たいしょう	タイショオ'	たいしょう	vocab-n3,vocab-n2
たいしょく	タイショク'	たいしょく	vocab-n3,vocab-n2
